t,accCmpX,accCmpY,accCmpZ
2848,-3.93377,2.84425,-5.78378
2849,-4.67061,2.31427,-5.00907
2850,-5.39771,1.84391,-4.24619
2851,-8.29156,-0.857199,-1.35195
2852,-9.57741,-0.547001,-1.37605
2853,-8.33153,-1.94107,-2.86355
2854,-5.8,-2.3056,-4.90337
2855,-2.31003,-1.73246,-8.1533
2856,-2.19129,-2.62834,-7.46619
2857,-2.13291,-3.63684,-7.61817
2858,-2.07665,-4.60044,-7.79157
2859,-7.12819,-6.70256,-11.6705
2860,-8.04324,-5.16479,-9.11709
2861,-8.83753,-3.5103,-7.78225
2862,-9.32735,-1.75079,-6.35359
2863,-9.43636,-1.71422,-5.05258
2864,-9.39605,-1.31489,-2.88581
2865,-6.34344,-0.492709,-4.10376
2866,-1.27459,4.26864,-9.34586
2867,4.34391,7.43085,-12.977
2868,1.49158,5.53098,-10.9228
2869,-1.34959,2.00153,-8.32831
2870,-4.0586,-1.62487,-5.66121
2871,-2.90621,4.97104,-8.18179
2872,-1.69318,9.35777,-10.3355
2873,-4.02794,3.90339,-5.0766
2874,-6.09339,-2.86729,-3.19321
2875,-8.12418,-3.61206,-3.54422
2876,-9.31304,-2.08385,-4.78705
2877,-9.50387,0.719996,-7.30027
2878,-9.39342,-1.38672,-6.61882
2879,-8.83992,-3.18529,-5.67858
2880,-7.79707,-4.45005,-5.27375
2881,-8.73925,-3.76752,-6.99339
2882,-9.30113,-2.0839,-11.4486
2883,-8.08074,-4.70543,-8.36593
2884,-6.22354,-5.44542,-5.89987
2885,-5.56006,-6.18553,-6.17615
2886,-4.70734,-6.84559,-6.85987
2887,-1.45541,-7.83402,-8.86344
2888,1.76894,-7.92288,-10.6773
2889,3.4691,-6.70926,-11.2133
2890,5.02624,-5.4612,-12.6391
2891,1.45905,-9.77852,-9.61515
2892,-2.2074,-7.49366,-11.1699
2893,-5.52067,-1.26519,-15.4348
2894,-9.16991,1.46702,-15.8656
2895,-8.26556,-4.51326,-7.1709
2896,-5.382,-4.11296,-5.32529
2897,-1.43537,1.82125,-8.42833
2898,2.8906,7.64032,-11.7564
2899,-0.29351,7.66299,-9.34437
2900,-3.28385,6.86284,-7.31939
2901,-5.91766,5.45487,-5.34341
2902,-9.02271,0.156718,0.0552581
2903,-9.33239,1.73095,-2.70959
2904,-8.97724,2.01903,-3.17474
2905,-8.57984,1.98648,-2.64808
2906,-7.79734,3.29219,-4.09665
2907,-6.78544,4.72588,-5.53332
2908,-5.57888,6.18953,-7.00762
2909,-3.69778,6.55028,-6.74248
2910,-1.58501,6.67664,-8.11142
2911,0.62227,6.40636,-9.71224
2912,0.480415,5.41868,-10.3934
2913,0.39489,4.44622,-10.3328
2914,-2.86489,2.29485,-7.02516
2915,-5.82173,0.151661,-3.97018
2916,-4.87165,3.37527,-4.789
2917,-3.70948,6.37744,-6.63833
2918,-9.70647,-0.936952,-17.1192
2919,-4.02818,-7.80971,-7.8559
2920,9.0681,3.63499,-11.9769
2921,-7.23905,-1.56746,-17.2731
2922,-2.83006,7.64705,-8.49493
2923,-1.3422,9.02439,-10.2921
2924,0.0583254,7.85379,-10.3983
2925,1.44293,4.15905,-9.26094
2926,-1.56844,1.80271,-10.2012
2927,-4.41305,-0.802478,-13.0911
2928,-5.3388,-7.76813,-10.2798
2929,-6.29185,-4.59875,-3.5489
2930,-8.54049,3.2088,-4.26894
2931,-9.67582,1.29815,-15.3687
2932,-9.42881,0.803127,-20.0038
2933,-6.19653,3.20148,-16.8744
2934,-0.92685,5.63073,-12.0002
2935,7.85744,-5.97404,-9.2848
2936,9.56705,-0.616826,-19.6711
2937,6.17512,-5.21346,-14.3272
2938,0.752032,-9.21811,-10.1283
2939,-4.82744,-8.15867,-10.9368
2940,-8.65469,-3.06499,-15.7419
2941,-8.42474,-2.51858,-18.4081
2942,-1.26756,-9.23799,-10.4472
2943,7.10671,-0.348064,-18.0348
2944,9.95341,-1.10405,-15.5163
2945,7.85508,-1.9317,-3.69455
2946,3.43863,9.25405,-9.9512
2947,-1.12937,8.04535,-8.913
2948,-5.27496,0.392676,-4.26083
2949,-8.65325,-2.45242,-2.89272
2950,-9.58623,1.03229,-7.73599
2951,-7.78284,5.29463,-13.4248
2952,-1.41121,-3.72345,-12.0464
2953,5.83714,-7.41872,-12.4009
2954,8.9381,-0.622742,-18.2778
2955,10.1215,0.250763,-15.7446
2956,9.13775,-3.86132,-6.27365
2957,7.66271,-2.9331,-3.5651
2958,5.72126,1.85205,-4.86337
2959,3.7362,8.89964,-9.82087
2960,1.53086,6.44472,-11.5563
2961,2.48711,-0.0689162,-12.0318
2962,3.54993,-6.27415,-12.1546
2963,4.58113,-8.63414,-9.98695
2964,3.68105,-8.84153,-8.8347
2965,2.7053,-8.35164,-8.4298
2966,-4.40536,8.71147,-9.11833
2967,-9.08446,-2.63808,-8.003
2968,-8.34471,-2.16718,-2.68441
2969,-7.09272,2.77264,-3.60812
2970,-5.52205,7.82274,-8.85262
2971,-5.86911,5.33874,-4.87009
2972,-6.14325,1.27197,-3.10619
2973,-6.69819,1.77005,-3.73676
2974,-7.28737,2.17062,-3.36568
2975,-7.81792,2.42191,-3.14299
2976,-9.41041,-0.470569,-18.2943
2977,-9.40109,-0.34983,-0.129256
2978,-7.45185,1.6718,-16.7342
2979,-5.33074,1.94749,-13.8706
2980,-2.81094,1.83264,-11.4175
2981,-0.0396127,1.54192,-8.68036
2982,-0.141413,1.34909,-10.2434
2983,3.63694,-7.30862,-7.87354
2984,6.81076,-6.94976,-12.2742
2985,9.07027,-0.896043,-18.6347
2986,9.13839,3.3303,-14.1779
2987,9.21331,2.65234,-3.84314
2988,6.29147,7.85488,-9.01734
2989,2.0373,7.27027,-10.2378
2990,-1.70749,4.03245,-7.50122
2991,-5.16208,0.126008,-3.88278
2992,-7.83507,-2.13814,-1.92017
2993,-8.47061,-1.92716,-2.02712
2994,-8.94476,-1.55293,-1.6773
2995,-8.59448,0.184122,0.299369
2996,-8.22181,2.57776,-1.2436
2997,-7.31919,4.20286,-3.09642
2998,-6.30193,5.89504,-4.82449
2999,-5.13431,7.45718,-6.44589
3000,-6.72349,4.52145,-3.82659
3001,-7.94679,1.52698,-1.26334
3002,-8.44977,1.34204,-2.14757
3003,-8.95298,1.01254,-1.68353
3004,-9.2913,0.650232,-1.3783
3005,-9.42035,0.546826,-0.43555
3006,-9.4794,0.283705,-0.713248
3007,-9.50086,0.39764,-1.44958
3008,-9.26809,0.623438,-1.40829
3009,-9.08428,0.146964,-0.797666
3010,-8.95274,-0.969991,-1.53024
3011,-8.80557,-2.18591,-3.21481
3012,-8.31261,-2.44,-2.11913
3013,-7.53594,-1.90343,-2.2042
3014,-6.58528,-0.177848,-3.628
3015,-5.4247,2.16512,-4.99672
3016,-6.05689,-0.602829,-4.35653
3017,-6.72358,-2.98866,-4.36686
3018,-7.32534,-4.54803,-5.45502
3019,-8.97459,-1.94736,-12.7564
3020,-9.55483,0.962731,-17.9898
3021,-8.54679,-3.21249,-17.7959
3022,-5.19795,-8.19859,-10.8832
3023,-0.44143,-4.84281,-11.0859
3024,5.88612,7.3026,-12.2065
3025,9.62925,0.232008,-0.891296
3026,8.81347,4.3357,-10.1282
3027,9.89613,1.60065,-14.3544
3028,10.031,-0.697683,-17.8326
3029,8.54557,-3.71812,-14.9785
3030,5.38667,-6.53031,-12.3966
3031,1.15558,-8.22282,-9.68587
3032,-3.27015,-8.19356,-7.60176
3033,-6.97392,-6.2555,-6.61338
3034,-4.84147,-6.38877,-6.60197
3035,-2.30618,-4.86762,-7.68622
3036,0.435466,-2.07724,-10.0535
3037,3.1675,1.05071,-12.7751
3038,3.79826,7.04401,-11.9086
3039,4.29337,9.05272,-9.47994
3040,4.79773,6.15555,-6.46668
3041,5.30612,0.185131,-4.71029
3042,5.81663,-5.4316,-5.63815
3043,6.32513,-7.68344,-9.2259
3044,6.48422,-6.86347,-7.23643
3045,6.78098,-5.04689,-5.14813
3046,7.06987,-2.68123,-3.57221
3047,7.34739,-0.141067,-2.79668
3048,7.36697,2.70087,-3.58545
3049,7.45787,4.89842,-5.32396
3050,7.55054,6.16241,-7.99288
3051,7.6438,6.29657,-11.1323
3052,7.73786,5.3141,-14.1809
3053,7.49737,6.03481,-12.7894
3054,7.24657,6.57517,-11.902
3055,6.98631,7.03581,-11.037
3056,6.71771,7.40079,-10.2133
3057,6.44162,7.65709,-9.44638
3058,6.15639,7.79592,-8.74936
3059,7.24668,0.463429,-2.30489
3060,8.12623,-5.53686,-7.35535
3061,8.89342,-1.87716,-17.0259
3062,9.50415,2.79753,-14.9136
3063,9.91528,1.54986,-3.02679
3064,9.4994,-1.67221,-0.94591
3065,7.01873,-2.17438,-2.18496
3066,9.50406,-3.48541,-7.49879
3067,10.1974,0.134219,-15.3753
3068,8.02226,4.16658,-14.9023
3069,3.21782,3.40492,-11.942
3070,-2.68833,-0.147819,-6.2213
3071,-1.30866,0.584534,-8.34649
3072,0.0431732,1.47432,-9.69817
3073,-0.754663,-0.0355732,-7.85868
3074,-1.49953,-1.58554,-7.14097
3075,-2.23725,-3.03933,-6.51615
3076,-3.25901,-7.06031,-8.03005
3077,-4.3163,-8.50032,-9.7229
3078,-4.54426,-8.14042,-7.66819
3079,-4.59164,-7.16153,-6.63894
3080,0.284787,-4.61761,-9.66484
3081,5.03267,-0.0562969,-14.4207
3082,7.4268,2.22521,-17.6943
3083,9.12701,2.58659,-17.7799
3084,9.94573,0.944622,-15.8618
3085,8.7887,0.728546,-18.5041
3086,6.47786,-5.21887,-14.2771
3087,3.29955,-8.95228,-9.38472
3088,1.65181,-9.08033,-9.54396
3089,0.0263533,-7.06692,-9.06876
3090,3.23757,1.56337,-12.5093
3091,6.08991,7.22469,-11.897
3092,5.76901,7.54273,-11.8871
3093,5.33469,7.87125,-11.6124
3094,4.88593,8.17949,-11.3489
3095,1.34846,9.35383,-10.4126
3096,-2.30976,9.19266,-9.30775
3097,-1.29755,7.32129,-10.2358
3098,-0.137429,-1.34885,-9.57265
3099,0.714809,-2.4523,-8.93924
3100,1.57172,-3.63669,-8.17287
3101,2.41679,-4.69572,-7.52567
3102,1.56319,1.88079,-8.50535
3103,0.682277,7.70702,-9.56521
3104,2.70606,5.8719,-8.53252
3105,4.6609,3.87687,-6.49356
3106,6.40616,1.90218,-4.47098
3107,9.71477,-1.29052,-4.9486
3108,8.28314,3.82418,-15.5649
3109,8.39586,2.10859,-18.9369
3110,8.43675,0.386653,-19.7964
3111,8.47404,-1.36444,-19.6804
3112,9.98795,0.272532,-18.6215
3113,9.13846,-1.14792,-17.2486
3114,7.72351,-2.7687,-16.0683
3115,5.83053,-4.5748,-13.964
3116,5.65909,-2.58846,-16.1004
3117,5.52881,-0.200653,-16.2774
3118,5.40022,2.26387,-15.9634
3119,2.18206,1.04129,-12.0998
3120,-1.13652,-0.62493,-8.79453
3121,-4.32935,-2.0605,-5.73318
3122,-3.56887,1.76121,-5.77231
3123,-5.52976,-3.54341,-4.9738
3124,-7.23314,-5.90291,-6.57786
3125,-8.55097,-4.8051,-11.2457
3126,-9.22564,-3.44221,-7.27377
3127,-9.64487,-1.93301,-4.72332
3128,-10.0231,-0.225004,-12.2952
3129,-9.87608,1.18681,-17.226
3130,-9.355,0.610233,-19.2852
3131,-9.39985,-2.97613,-6.1826
3132,-5.06656,2.39574,-3.47834
3133,1.71573,9.3342,-7.68474
3134,3.14208,9.06072,-8.65954
3135,4.56206,8.45469,-8.2607
3136,-2.08822,5.58947,-8.17496
3137,-7.88997,-3.55621,-3.92469
3138,-9.14185,-2.28882,-2.1632
3139,-9.82152,-0.885999,-0.934738
3140,-9.97432,-0.0113122,-0.307435
3141,-9.79922,0.199577,-1.75164
3142,-9.61016,1.78762,-9.77679
3143,-9.79112,1.09635,-10.9241
3144,-9.85861,0.59776,-11.3787
3145,-9.38617,-2.81779,-5.89046
3146,-6.93942,-3.23143,-4.13109
3147,-3.12576,1.11884,-7.12045
3148,-0.0880135,3.89749,-9.07029
3149,3.0326,5.93873,-11.5018
3150,6.6887,7.05226,-10.0298
3151,8.97556,2.02589,-2.67755
3152,9.62999,0.216452,-1.07598
3153,9.65927,0.0503751,0.169447
3154,9.65932,-0.0611314,0.229015
3155,7.41706,5.23882,-4.17913
3156,1.23642,9.53957,-8.90712
3157,-1.77709,7.78767,-9.08932
3158,-4.63938,5.23825,-6.53095
3159,-7.08131,2.28637,-3.56911
3160,-6.27395,1.33363,-3.53031
3161,-5.42584,-0.133711,-4.25674
3162,-1.96989,3.6297,-8.34088
3163,1.81368,6.65782,-11.4257
3164,9.43437,1.34992,-1.73728
3165,5.64442,6.83174,-6.16313
3166,-4.85717,3.37066,-4.84766
3167,-8.63465,-2.13855,-3.13434
3168,-10.1598,-0.498101,-7.86393
3169,-7.79636,3.46506,-2.33399
3170,-2.51696,6.44335,-10.3368
3171,3.76255,-7.91173,-6.85974
3172,5.62836,-7.1758,-6.45928
3173,7.26429,-5.78956,-5.96685
3174,9.09707,-2.87796,-9.8109
3175,9.42441,0.803572,-14.1431
3176,8.24767,2.46234,-16.417
3177,7.48441,-1.36062,-18.6445
3178,6.51397,-5.92128,-15.2653
3179,5.49454,-8.08852,-10.175
3180,4.25016,-7.22368,-7.42183
3181,8.77019,-3.31062,-13.4003
3182,9.21188,0.187063,-18.7569
3183,5.42061,-6.97107,-11.8831
3184,3.97091,-8.30894,-8.97864
3185,2.36265,-4.85794,-7.9129
3186,3.26804,-8.94866,-9.30923
3187,4.22139,-7.32522,-12.4683
3188,2.98834,-6.48873,-11.8156
3189,1.75456,-5.0114,-11.2119
3190,0.493049,-3.09065,-10.2056
3191,5.4379,4.15257,-13.8133
3192,8.74721,3.86413,-10.3957
3193,9.1881,1.78906,-7.4021
3194,9.44179,0.00191563,-3.26117
3195,9.52402,-0.051985,-3.40181
3196,9.52341,-0.33794,-4.1717
3197,9.50849,-0.66924,-5.01092
3198,9.6028,0.544103,-8.75567
3199,9.44995,1.68217,-12.6963
3200,9.15376,2.23937,-16.0054
3201,8.3144,2.01652,-18.0187
3202,7.16425,-0.193864,-17.6376
3203,8.95987,2.15381,-17.6887
3204,9.42482,-0.839969,-10.6848
3205,8.1869,-3.77421,-3.94097
3206,5.2876,-1.79612,-3.95974
3207,1.29695,3.97188,-7.96313
3208,0.780416,-0.00174612,-9.14732
3209,0.192767,-4.12215,-9.7787
3210,3.95594,-7.23737,-8.09133
3211,7.1157,-6.40376,-9.6549
3212,9.01671,-2.74093,-14.0142
3213,8.23864,-4.3476,-8.25316
3214,7.29521,-4.63507,-4.74289
3215,1.95448,-2.59559,-7.3837
3216,-4.43837,2.90922,-13.4822
3217,-7.13825,6.43788,-13.2177
3218,-9.14051,4.73211,-8.02851
3219,-10.2282,1.05211,-2.01033
3220,-10.2787,-0.259701,-0.0205476
3221,-10.0481,-0.0646189,0.0696743
3222,-9.44152,1.33008,-1.21421
3223,-8.66772,3.03104,-2.59504
3224,-10.153,-0.119404,-0.029096
3225,-8.63548,2.00552,-2.21585
3226,-4.48898,7.05389,-7.34624
3227,-2.70612,6.97297,-7.70876
3228,-0.772043,6.31349,-8.99734
3229,1.63063,5.62528,-10.5254
3230,3.79277,4.71183,-12.4261
3231,5.73806,3.62764,-14.2778
3232,7.69042,5.04444,-13.6033
3233,8.98043,3.3452,-9.08016
3234,9.56453,0.119446,-5.37894
3235,8.99686,-2.5141,-3.22814
3236,7.32051,-3.47195,-2.74568
3237,8.95781,-3.73602,-8.81452
3238,9.61899,-0.525242,-16.6742
3239,9.34646,-0.343951,-18.1474
3240,9.00198,0.8445,-17.8736
3241,8.48658,3.00326,-15.4604
3242,9.18082,2.71315,-11.1703
3243,9.52662,1.03203,-5.27906
3244,7.52672,5.73586,-12.563
3245,3.24604,4.38901,-13.016
3246,4.50493,0.888699,-14.4001
3247,5.60876,-2.29835,-15.2776
3248,1.3389,-8.37444,-11.101
3249,-3.01505,-9.18663,-10.8751
3250,-6.82948,-4.04356,-15.6807
3251,-1.05636,-9.9436,-9.89217
3252,5.02992,-5.68945,-13.8307
3253,8.58734,0.538657,-18.695
3254,9.4673,-0.94279,-15.0958
3255,7.46545,-5.77021,-7.55652
3256,8.74024,-2.69281,-15.9983
3257,8.74206,-2.39952,-15.8826
3258,8.66248,-2.07527,-16.7464
3259,8.57932,-1.6456,-17.4138
3260,8.38754,-1.14821,-18.4825
3261,8.19088,-0.250775,-18.5769
3262,7.98005,0.809152,-18.2779
3263,5.48004,-1.23625,-15.7392
3264,2.0768,-4.06594,-12.1793
3265,5.5132,2.02558,-15.852
3266,8.04951,4.17372,-14.9043
3267,9.39292,1.58641,-9.1645
3268,7.69833,2.19642,-16.8922
3269,4.04677,-7.07929,-12.2611
3270,2.27702,-9.55132,-9.62893
3271,0.579281,-7.68018,-9.13196
3272,-0.58147,-3.18396,-8.89773
3273,-1.80679,2.18406,-10.104
3274,4.81809,-6.77999,-5.82453
3275,9.07196,-2.54424,-13.8049
3276,8.97359,-0.59748,-17.6554
3277,7.07274,-2.22497,-16.6868
3278,4.02472,-3.80174,-13.6326
3279,4.94397,-3.08266,-13.8448
3280,5.8233,-2.4478,-14.7783
3281,6.63292,-1.84775,-15.6564
3282,6.88583,-2.2084,-16.1349
3283,7.18324,-2.59028,-16.1963
3284,7.46661,-2.89868,-16.1827
3285,6.8866,-3.14883,-16.3521
3286,6.18135,-3.13275,-15.8347
3287,5.67054,-6.05438,-13.4247
3288,5.14704,-8.04278,-10.9418
3289,5.93008,-7.60249,-10.3476
3290,6.74114,-6.69467,-8.73726
3291,7.46505,-5.42145,-6.88388
3292,9.6251,0.497929,-19.1151
3293,6.03858,-6.50899,-13.7857
3294,8.64244,-4.41883,-13.6706
3295,9.74117,-0.952916,-12.7217
3296,9.67035,0.0467674,-13.8734
3297,9.60134,0.83081,-15.2965
3298,9.43725,1.39257,-16.4763
3299,8.62701,1.05451,-18.7135
3300,7.05642,-1.76897,-17.346
3301,4.45581,-5.20273,-13.0694
3302,1.53609,-8.45754,-10.1999
3303,-1.53742,-9.72866,-9.22723
3304,-2.68611,-3.1813,-10.873
3305,-3.81749,7.48913,-10.7637
3306,-4.20821,8.62173,-10.7981
3307,-4.54083,9.05298,-9.67652
3308,-4.87291,8.72987,-8.33396
3309,-1.08174,8.75642,-9.84053
3310,3.0163,4.3124,-6.61426
3311,8.07472,-1.34907,-1.50769
3312,9.30322,1.2087,-4.34855
3313,6.1351,7.08719,-9.79756
3314,-0.0754936,8.97486,-10.6545
3315,3.83369,7.38718,-9.29389
3316,6.96274,0.374783,-4.36726
3317,8.98413,-2.77672,-5.44751
3318,9.51554,0.0720751,-9.098
3319,8.90504,2.95359,-14.8699
3320,9.27988,2.18259,-15.1637
3321,9.47492,1.42582,-15.5419
3322,9.58597,0.694423,-15.8717
3323,9.58574,0.427092,-18.531
3324,9.59388,0.237885,-19.6987
3325,8.39014,-2.33133,-17.7481
3326,5.17473,-6.21443,-13.7766
3327,0.182507,-9.41436,-9.61866
3328,-5.0934,-1.6149,-14.6143
3329,-8.85856,3.28983,-15.2627
3330,-7.92858,3.15095,-16.9444
3331,-6.65218,1.41298,-16.6322
3332,-4.84481,5.70779,-14.7172
3333,-2.77007,8.98888,-11.9747
3334,-0.581127,9.12763,-11.2325
3335,2.94815,9.13291,-10.2553
3336,5.95066,7.68952,-9.97917
3337,8.5705,4.43552,-6.69498
3338,9.72503,0.620289,-3.58962
3339,8.04986,5.16023,-11.3512
3340,4.30853,3.01992,-12.9442
3341,-0.571151,-5.05777,-8.41588
3342,0.644,-1.4779,-10.4316
3343,2.04186,2.05372,-11.794
3344,3.37816,5.06132,-12.5934
3345,7.83347,5.82491,-11.2493
3346,9.61524,0.50896,-3.52598
3347,8.98202,2.7858,-1.18242
3348,7.45463,4.31894,-1.9845
3349,0.868414,9.20759,-9.89598
3350,-6.4304,0.127925,-3.30188
3351,-9.88918,-0.609534,-5.40585
3352,-7.16047,4.41309,-14.182
3353,0.251336,-4.6643,-8.5307
3354,5.23276,-8.38814,-8.78865
3355,8.72146,-2.88639,-16.1265
3356,9.7065,-0.415908,-18.5804
3357,9.41291,-3.21724,-7.67117
3358,8.64228,-1.64511,0.462125
3359,3.72459,9.01591,-11.0936
3360,-9.43177,0.796584,-2.14526
3361,-9.0677,2.18478,0.296816
3362,-4.0217,8.64565,-6.16891
3363,3.05105,9.47945,-7.02003
3364,3.28979,6.07887,-7.0287
3365,3.5723,0.743837,-5.98683
3366,7.74889,-1.08854,-2.63555
3367,9.64415,-0.52378,-1.25538
3368,6.94699,2.22241,-3.88164
3369,1.3976,8.48979,-9.82707
3370,-4.8186,7.3623,-8.53518
3371,-1.1156,8.07797,-11.5019
3372,2.5932,-1.00228,-8.20281
3373,7.1048,-5.41868,-6.62235
3374,9.44025,-1.55613,-13.3829
3375,8.88765,1.49206,-18.9771
3376,9.51552,0.114657,-18.3079
3377,8.86097,-0.480359,-17.9287
3378,5.6004,-5.81022,-14.3675
3379,0.207426,-9.74285,-10.4986
3380,1.55721,-9.63319,-11.8791
3381,3.08458,-9.16972,-11.5456
3382,4.52226,-8.3813,-10.9188
3383,7.36556,-5.92679,-9.69763
3384,9.10536,-2.64808,-11.8104
3385,9.06773,-2.54284,-8.97525
3386,9.13805,-2.23663,-6.80006
3387,9.1996,-1.82955,-4.70046
3388,7.585,-3.79462,-3.82436
3389,4.48235,-1.60425,-5.42748
3390,7.23077,-2.78784,-3.04628
3391,9.01061,-2.26899,-2.7992
3392,9.59096,-0.664235,-7.19044
3393,9.40071,1.91015,-12.8372
3394,8.5675,4.30462,-13.3447
3395,7.00318,6.28995,-12.9995
3396,4.905,7.75713,-12.3585
3397,6.09495,7.33238,-9.44923
3398,7.15051,6.54607,-8.97136
3399,8.04667,5.49277,-8.23887
3400,9.26165,-0.590589,0.88904
3401,9.51472,0.774446,-12.8438
3402,8.97049,1.29398,-18.2011
3403,7.87686,-1.47055,-17.6426
3404,6.2851,-5.95975,-13.6545
3405,3.72308,-8.94819,-8.16511
3406,0.939786,-5.94285,-7.70275
3407,2.96396,-3.62369,-6.86662
3408,4.65455,-1.0117,-4.992
3409,6.17974,1.16108,-3.5908
3410,9.36316,1.27665,-7.5292
3411,4.62326,3.15526,-14.9082
3412,-4.2818,-7.92704,-8.738
3413,-9.97679,-0.381283,-18.9189
3414,6.11588,3.23214,-15.096
3415,-0.0245351,3.56501,-9.0245
3416,-5.9972,-0.595755,-4.06828
3417,6.63999,-5.19205,-4.19163
3418,-7.14864,-7.76414,-11.0403
3419,-6.64246,-7.27473,-14.4977
3420,-6.27291,-5.00252,-15.8628
3421,-5.87346,-1.87527,-16.1497
3422,-5.44334,1.57797,-15.4323
3423,-4.98203,4.73041,-13.9883
3424,-8.6972,-5.49312,-10.3722
3425,-10.1001,0.851161,-4.49497
3426,-10.1009,-0.179597,-20.5421
3427,-9.64282,1.99236,-4.13061
3428,-9.34746,-4.29205,-10.808
3429,-6.66406,7.15639,-10.7131
3430,5.09559,7.82869,-9.77025
3431,9.06835,-3.14015,-8.49433
3432,-0.462581,-9.64864,-10.4566
3433,-9.76332,-2.66919,-14.3367
3434,-6.1878,-8.4463,-11.5025
3435,4.73769,6.76111,-13.7174
3436,9.45844,0.123535,-3.2279
3437,2.26642,-1.57261,-13.8201
3438,-7.95939,-2.99506,-18.4111
3439,-10.0373,1.05749,-20.3287
3440,-5.83335,4.86394,-16.3895
3441,1.89463,6.2329,-10.0708
3442,8.19215,3.54434,-5.44872
3443,8.99648,-1.76074,-5.14216
3444,2.93875,-7.34998,-10.6631
3445,-5.5756,-7.15065,-15.9109
3446,-10.2432,-1.41402,-18.1745
3447,-7.49474,5.59047,-16.3891
3448,0.587049,8.24592,-12.3994
3449,7.97277,-1.82081,-3.10292
3450,8.01314,4.29019,-14.1705
3451,0.611791,-2.96936,-12.2291
3452,-7.85879,-6.37898,-12.8721
3453,-10.3235,-0.311449,-20.3955
3454,-4.86057,-8.67818,-10.3167
3455,3.18012,8.82994,-9.78532
3456,8.60141,-2.44111,-3.32848
3457,7.86225,-2.32462,-16.294
3458,1.54165,1.10874,-6.6532
3459,-6.18962,2.54166,-3.64538
3460,-7.62278,4.31291,-3.13456
3461,-8.85603,4.62187,-4.69413
3462,-9.76921,3.43379,-7.66974
3463,-10.3097,1.42839,-11.3288
3464,-9.70133,-2.38265,-1.86041
3465,-8.06053,-1.29459,-16.3438
3466,-5.90756,6.53588,-6.26269
3467,-3.46593,-9.56172,-9.24015
3468,-0.945189,7.05255,-9.34456
3469,0.235918,9.26694,-9.31422
3470,1.33979,8.6804,-10.3022
3471,2.42911,5.39737,-12.139
3472,3.48833,0.66443,-13.8712
3473,4.5002,-3.82407,-14.3833
3474,5.44749,-6.59733,-12.9507
3475,5.01594,-2.39404,-3.65681
3476,4.55579,7.83116,-9.55036
3477,4.06562,-3.18621,-13.9897
3478,3.54624,-7.32086,-6.67464
3479,3.77407,-7.21852,-12.1548
3480,4.01542,1.62078,-14.5667
3481,4.1755,8.29307,-10.6234
3482,4.25901,4.48023,-5.22498
3483,4.26467,-4.88727,-5.47323
3484,6.81206,2.86806,-2.14874
3485,8.3844,3.21993,-9.48963
3486,8.93664,0.00670477,-18.0729
3487,8.44285,2.1357,-15.5597
3488,6.98912,5.48602,-6.20065
3489,5.70993,5.39603,-5.20227
3490,4.3194,4.03295,-4.92313
3491,2.75003,1.49526,-5.84194
3492,1.05197,-1.72589,-7.51255
3493,-0.720201,-4.94393,-9.28912
3494,-4.19866,-6.15113,-12.2839
3495,-7.30009,-5.98343,-13.713
3496,-9.55209,-4.26499,-13.6531
3497,-10.6518,-1.29767,-12.3524
3498,-10.4517,2.2352,-10.451
3499,-9.92445,3.10897,-4.35702
3500,-9.21068,2.16825,-1.39618
3501,-8.29241,-0.887538,-1.43181
3502,-7.1922,-4.97949,-3.92792
3503,-5.94063,-8.23786,-7.30802
3504,-4.46429,-7.51893,-11.109
3505,-2.93613,-0.117179,-11.0391
3506,-1.35918,7.76248,-9.2466
3507,0.221795,9.0494,-9.28237
3508,1.76912,2.66109,-11.4365
3509,0.221371,-7.37321,-7.7619
3510,-1.50598,9.9426,-8.4186
3511,-3.42632,-8.16176,-7.28839
3512,-5.44216,4.26154,-12.4809
3513,-7.40121,1.01206,-2.02698
3514,-6.85177,-3.8465,-5.72897
3515,-6.35328,-7.40812,-8.5925
3516,-5.85021,-8.41066,-11.8159
3517,-0.928736,-5.5735,-9.68195
3518,4.00727,2.003,-4.93964
3519,2.7953,-7.78313,-7.238
3520,1.32454,-7.4254,-10.5038
3521,-0.246386,3.73733,-9.6309
3522,0.138411,3.29562,-10.007
3523,-0.577355,-8.35968,-9.75554
3524,-1.34076,-7.50593,-9.95073
3525,-2.19691,4.19151,-10.8306
3526,-0.668735,9.60018,-10.2908
3527,0.802974,8.11715,-11.2425
3528,2.19562,1.25961,-13.3265
3529,2.00946,-6.61509,-11.0983
3530,1.80511,-9.38099,-8.76487
3531,-3.86056,-7.27914,-11.4644
3532,-8.53006,-1.90207,-16.879
3533,-10.6217,0.0899943,-18.9266
3534,-10.683,-0.276579,-20.9466
3535,-10.6586,-0.0326754,-20.3143
3536,-10.285,-0.745115,-19.2624
3537,-8.8233,-1.38657,-17.9807
3538,-9.38912,-1.39384,-17.1108
3539,-9.86248,-1.20362,-17.5168
3540,-10.5797,-0.29858,-19.783
3541,-10.4561,0.894846,-19.3572
3542,-9.49423,2.41942,-18.1603
3543,-8.63055,3.64925,-15.0351
3544,-7.53349,5.17554,-13.5123
3545,-6.25556,6.66268,-12.0247
3546,-1.29922,4.83609,-9.91498
3547,3.80269,0.412178,-4.87205
3548,3.8168,-1.92604,-6.30349
3549,3.79855,-3.94133,-6.69521
