t,accCmpX,accCmpY,accCmpZ
737,5.50701,-8.12726,-10.3932
738,12.2423,3.17688,-12.8648
739,-0.682884,8.98735,-7.97121
740,-6.57957,1.91864,-8.13682
741,-3.61656,-6.98977,-9.9754
742,-1.91795,-8.22308,-9.59678
743,0.141504,-9.08903,-9.18313
744,2.34465,-9.33087,-9.27345
745,-0.521638,-8.11062,-6.91598
746,2.35979,-8.96885,-8.59237
747,5.38947,-8.85312,-9.47594
748,8.18643,-7.81163,-9.9891
749,10.4804,-5.92801,-10.1113
750,12.7617,-1.58415,-12.8309
751,12.2148,2.91794,-14.2018
752,11.3811,3.72221,-15.4588
753,10.4168,3.77656,-15.7399
754,8.58567,4.99688,-14.1178
755,6.32007,5.72362,-12.277
756,5.48421,7.31818,-10.7077
757,4.68752,8.72397,-9.84595
758,3.87775,9.57422,-9.28843
759,8.64213,8.16803,-10.5107
760,11.8889,4.25519,-9.49465
761,12.1025,4.22717,-10.3076
762,12.2014,3.87767,-11.8473
763,10.3898,6.11914,-12.3582
764,7.81586,7.85653,-11.8357
765,6.0901,9.48605,-9.40127
766,4.2507,9.37775,-8.85786
767,2.36665,7.60368,-9.67864
768,3.45009,7.582,-9.65439
769,4.4624,7.71335,-9.05819
770,5.46085,7.74627,-8.5265
771,0.0466509,8.64919,-10.8164
772,-4.43261,6.34924,-11.6197
773,-3.41537,7.38822,-9.97522
774,-2.29191,8.33124,-9.21269
775,-3.5629,7.36444,-10.627
776,-4.5978,6.12066,-11.721
777,-1.01181,8.6411,-9.91198
778,3.24736,9.58246,-8.72084
779,7.48222,8.64129,-7.78531
780,10.8526,5.97398,-7.26284
781,12.8209,0.331051,-7.8353
782,10.9215,-5.58662,-8.60953
783,11.3728,-4.78102,-8.56081
784,11.767,-4.00727,-7.73773
785,12.6658,-1.0452,-6.20341
786,12.5922,1.95287,-5.54817
787,8.65146,4.3411,-4.44376
788,1.65466,-0.6523,-10.5836
789,-4.68173,-3.96121,-15.015
790,-0.54705,-6.85332,-12.0748
791,4.34382,-8.14213,-9.1041
792,4.627,-5.75733,-8.07741
793,4.99636,-2.49042,-7.43963
794,8.0801,-2.81218,-3.68368
795,10.5518,-2.5844,-1.65812
796,12.1836,-1.60802,-0.61301
797,4.23207,4.40941,-8.26329
798,-6.75378,-0.416148,-18.3644
799,6.26244,-2.92137,-6.26266
800,0.303705,-1.10247,-11.3238
801,-4.64799,0.45766,-16.2974
802,-2.33358,1.89228,-13.8621
803,0.376532,3.51376,-11.0926
804,4.34086,8.20685,-8.03145
805,8.09046,8.75575,-8.65754
806,11.021,5.13592,-13.1348
807,2.07982,7.29473,-7.86605
808,-5.8593,2.55964,-1.1657
809,-6.66095,-0.024287,-0.435849
810,-5.85995,-1.95221,-0.930551
811,-3.5631,-3.31132,-2.80119
812,-1.41045,-3.59457,-5.31246
813,1.13344,-3.74362,-7.58287
814,-1.06535,-1.8707,-4.75842
815,-3.12427,-0.227852,-2.58755
816,-3.56052,0.881313,-2.46933
817,-3.8657,1.88073,-2.33693
818,-4.15873,2.75224,-2.3918
819,-4.46387,2.76551,-2.26038
820,-4.8766,2.76107,-2.06146
821,-5.24731,2.68922,-1.93469
822,-5.02933,3.58774,-3.00805
823,-0.488714,5.65556,-6.47946
824,5.31568,5.25937,-11.225
825,10.377,3.2193,-15.8305
826,7.57427,3.32146,-13.3317
827,4.17363,2.69311,-10.1849
828,6.04386,2.32052,-12.3099
829,7.89249,2.0466,-14.1118
830,9.54315,1.70346,-15.7289
831,9.81412,1.00471,-16.2939
832,10.0401,0.0722379,-16.5511
833,10.5328,-0.606729,-17.0889
834,11.0432,-1.05966,-17.4698
835,11.4982,-1.37147,-17.7091
836,11.8945,-1.53295,-17.7977
837,11.9691,-1.65322,-17.5836
838,11.5957,-2.04701,-17.0948
839,11.1939,-2.46659,-16.6359
840,11.216,-2.81664,-16.5718
841,11.314,-2.8897,-16.5143
842,12.394,-2.31663,-15.0946
843,12.8925,-0.543418,-12.0309
844,12.8068,1.81692,-8.35427
845,10.8006,5.91575,-6.66543
846,6.83186,8.08718,-7.29782
847,5.94982,7.48674,-8.00359
848,5.06192,6.67294,-8.3207
849,4.15568,5.60178,-8.87446
850,1.61376,5.23642,-10.5676
851,-0.880699,4.34466,-12.8346
852,2.04843,3.4678,-9.99633
853,5.12738,2.43034,-7.05532
854,6.52888,3.15236,-6.71145
855,7.82958,3.5358,-5.60097
856,9.03127,3.74339,-4.67409
857,10.7488,5.10563,-4.62318
858,11.9729,4.523,-7.06592
859,12.4403,2.87714,-10.2969
860,12.8017,1.06076,-14.0402
861,12.8698,-0.266149,-16.9712
862,12.8841,-0.961573,-15.7303
863,12.7409,-1.84511,-13.8642
864,12.228,-2.91722,-14.4019
865,11.5757,-3.87535,-14.5283
866,10.7196,-4.61918,-14.4262
867,12.3817,-2.59666,-14.4771
868,12.9845,-0.00346324,-13.7478
869,12.7592,-1.7865,-13.5888
870,12.1147,-3.47576,-13.2852
871,10.1874,-5.34295,-13.8075
872,7.60797,-5.87477,-12.8967
873,4.53211,-5.19922,-10.8289
874,10.0527,-4.43497,-15.2331
875,12.817,-0.877521,-16.1805
876,12.5914,2.53023,-14.7239
877,10.6148,5.62993,-13.2944
878,3.00358,8.42626,-9.43287
879,-4.47611,5.54295,-6.11019
880,-6.55564,-1.70027,-5.78363
881,-6.71617,1.44193,-7.44768
882,-6.02874,4.17567,-9.55127
883,-5.86642,3.87204,-11.0224
884,-5.8206,3.74826,-12.5675
885,-5.77259,3.48911,-13.9787
886,-5.72338,3.09479,-15.2083
887,-5.46456,4.08965,-14.925
888,-5.09224,4.9259,-13.9191
889,-5.20019,5.11691,-11.2184
890,-5.35258,5.0381,-8.86505
891,-6.42279,2.83534,-9.61721
892,-6.78613,0.00479263,-11.8352
893,-6.28398,-2.59458,-13.6125
894,-4.94823,-4.32019,-14.5085
895,-3.28053,-4.79899,-13.8662
896,-1.3372,-4.3805,-12.9088
897,0.860068,-3.22162,-11.2159
898,-3.07667,-1.76612,-15.484
899,-5.76698,-0.458616,-18.2821
900,-6.80466,0.131561,-19.3983
901,-2.90222,1.33724,-16.2286
902,5.85758,2.84616,-7.66222
903,-1.74507,2.89844,-13.1404
904,-6.42195,0.964133,-17.3489
905,-6.51479,0.0714112,-18.8656
906,-6.51237,-0.922968,-18.1123
907,-6.5123,-1.76078,-15.9667
908,-5.03529,-2.76918,-17.2753
909,-2.95137,-2.10561,-16.1277
910,-2.98771,1.12993,-14.9552
911,-2.88338,4.12269,-14.0733
912,-4.78025,2.12692,-16.8093
913,-6.07707,0.59168,-18.431
914,-6.75111,0.133677,-18.969
915,-1.29469,-1.4847,-14.1092
916,7.88999,-1.69242,-5.15603
917,5.62503,-0.984836,-6.40039
918,3.31221,0.160973,-8.69524
919,12.2473,-0.637258,-0.201413
920,9.30983,0.223158,-3.15799
921,-1.76553,0.751613,-14.1546
922,1.4123,1.37719,-11.2704
923,10.4214,-3.85717,-3.35792
924,-6.71628,-0.075911,-15.637
925,11.0665,4.99422,-7.42456
926,0.369093,-9.84846,-9.3277
927,-6.68809,-0.85892,-16.3978
928,-0.181118,-1.86113,-12.8101
929,10.7152,-6.18009,-5.95143
930,11.626,3.59318,-13.5775
931,1.8059,-0.155034,-8.22375
932,-0.817026,-5.45207,-13.3937
933,-2.59955,7.12886,-7.93508
934,-3.50735,-7.06221,-8.72559
935,-3.72392,4.80581,-14.88
936,4.52696,-4.50614,-12.2429
937,12.24,0.830619,-2.88019
938,11.8433,-1.11387,-19.4329
939,2.12682,6.13982,-12.5884
940,-6.03157,-1.52426,-7.29748
941,-0.698176,-8.64481,-11.1669
942,12.5822,-3.44822,-8.86875
943,-5.96658,0.720167,-4.73292
944,11.5277,-1.26843,-6.03116
945,-0.715912,-7.1332,-11.1276
946,4.69809,-9.31615,-13.8171
947,-2.65923,1.04446,-19.331
948,13.0085,2.89673,-12.938
949,-5.49292,0.540725,-4.15014
950,7.96028,9.01139,-13.849
951,6.09023,-2.88271,-10.7613
952,-5.36757,1.49776,-20.9475
953,12.4845,1.22235,-3.50765
954,0.376334,-1.57585,-15.3708
955,-1.56427,3.20328,-17.1218
956,13.089,-0.376157,-3.94336
957,-5.90863,-2.81766,-10.6456
958,9.92578,2.04079,-18.0252
959,0.916836,8.75977,-10.4694
960,1.29253,-5.69388,-13.2188
961,9.31964,-4.99783,-7.31948
962,0.697093,6.91619,-8.12519
963,1.68128,8.79661,-9.18278
964,8.68738,-2.35865,-4.93207
965,-5.30857,-4.15055,-11.1252
966,13.0112,0.611921,-19.6604
967,3.06816,-8.80979,-9.93886
968,-6.63891,0.461545,-17.2731
969,2.57054,-3.30356,-10.5152
970,12.9238,-0.427624,-9.96149
971,4.70272,4.32325,-11.3838
972,-6.41609,-0.895853,-3.31097
973,-5.36852,5.07024,-12.2583
974,0.336426,0.6768,-11.817
975,7.4859,-7.52833,-7.2295
976,11.7459,-4.28531,-12.0217
977,12.8134,0.488156,-17.8888
978,10.3403,-2.60513,-15.5925
979,5.23665,-8.97514,-9.66953
980,-0.641404,-8.1092,-10.591
981,-4.11281,-2.85167,-15.2805
982,-6.25613,0.711435,-18.0972
983,-6.71499,-0.516327,-15.7595
984,-5.39772,-4.73628,-10.1091
985,-2.53627,-6.88668,-6.26904
986,1.35131,-3.88629,-7.38731
987,-3.90104,-2.95598,-2.61733
988,-6.52839,-0.528938,-0.304661
989,-5.33082,2.20587,-1.4006
990,-0.77771,4.10237,-5.45964
991,-2.78208,5.94799,-5.38132
992,-4.39253,5.98872,-6.81938
993,-5.61146,4.47574,-9.74721
994,-6.38355,2.19275,-13.3391
995,-6.6779,0.184604,-16.5081
996,-6.504,-0.699883,-15.9692
997,-6.14412,-1.8693,-15.4918
998,-5.52777,-3.04979,-14.8563
999,-4.67182,-4.19819,-14.0919
1000,-3.59988,-5.27215,-13.2323
1001,-2.33866,-6.23248,-12.3113
1002,-2.78132,-5.20528,-13.3255
1003,-3.24578,-4.15071,-14.2566
1004,-3.69183,-3.08248,-15.1447
1005,-4.11386,-2.04315,-15.9502
1006,-4.51177,-1.07217,-16.6392
1007,-6.49279,-0.0449749,-19.0484
1008,-5.78744,1.16726,-18.3459
1009,-2.60126,2.21685,-15.2374
1010,2.18977,2.8129,-10.595
1011,7.26791,2.74222,-5.71403
1012,7.80116,2.8393,-4.18642
1013,8.4065,3.19791,-3.73699
1014,8.98414,3.48561,-3.36126
1015,5.95328,2.31947,-6.58117
1016,2.55673,-0.0516942,-9.91142
1017,2.17905,-3.04761,-10.8285
1018,1.69682,-5.85844,-10.9888
1019,6.30215,-4.96921,-7.20384
1020,10.2458,-2.87765,-3.53763
1021,7.0659,2.09233,-6.29219
1022,3.43544,8.02964,-9.94282
1023,-0.254473,9.18146,-9.75296
1024,-2.18517,8.30487,-8.76669
1025,-3.84816,6.85929,-7.92098
1026,-5.18263,5.116,-6.95177
1027,-6.28906,3.01471,-11.1714
1028,-6.66081,0.337607,-15.858
1029,-6.2653,-0.515611,-18.3776
1030,-4.59388,2.90456,-16.6933
1031,-0.758469,7.62521,-12.3346
1032,3.94196,9.96299,-10.0424
1033,2.1166,8.65656,-9.17407
1034,0.19509,4.32254,-7.05342
1035,-1.6518,-1.03767,-4.93182
1036,-6.34054,3.02824,-6.54126
1037,4.26888,6.7465,-8.33367
1038,-0.705139,5.91786,-12.2668
1039,-4.72152,3.71865,-15.5771
1040,-6.69081,0.846853,-17.4415
1041,-6.42127,0.862291,-18.13
1042,-6.14757,0.583397,-18.4202
1043,-2.69559,-3.08019,-14.914
1044,2.8947,-8.125,-9.6875
1045,10.5312,-6.02329,-9.64508
1046,12.7328,1.79766,-14.8483
1047,7.90755,4.15497,-14.2065
1048,4.20387,5.95756,-9.85789
1049,0.288351,7.03416,-7.09249
1050,-3.95142,5.04335,-3.4879
1051,-6.41707,2.09994,-1.09232
1052,-6.68224,-0.598351,-0.380537
1053,-6.46337,1.6406,-1.31876
1054,-4.56659,3.56658,-2.91314
1055,-3.66764,2.57893,-2.81027
1056,-2.6686,1.36271,-3.47859
1057,-1.57988,-0.215203,-4.50685
1058,1.45878,-4.00464,-8.18681
1059,4.69265,-6.90412,-10.8269
1060,3.9366,-7.2146,-10.4404
1061,3.19411,-7.72978,-9.9359
1062,2.45067,-8.15364,-9.52201
1063,-5.86633,-3.75737,-7.07891
1064,-4.95156,6.07097,-9.85459
1065,4.24504,9.28816,-8.72153
1066,10.225,4.76412,-4.21363
1067,12.768,0.165246,-0.375557
1068,12.417,1.11061,-0.044279
1069,10.3497,3.44454,-3.09352
1070,1.22536,9.54141,-9.87758
1071,-6.07633,3.0662,-4.56029
1072,-5.87375,-3.5399,-6.18069
1073,-0.578699,-8.58468,-8.80335
1074,-1.615,-8.49547,-7.65185
1075,-2.45862,-8.0393,-8.54608
1076,8.45655,-3.7997,-13.7991
1077,12.8539,-1.14309,-16.3386
1078,5.71033,-9.15018,-8.24358
1079,1.2413,-9.43357,-9.4679
1080,-2.81485,-6.98847,-7.20031
1081,5.47238,-4.7069,-10.5068
1082,11.9883,0.559249,-17.3105
1083,11.9358,-2.73148,-14.9819
1084,3.38418,-6.87459,-8.46671
1085,-5.46807,-3.32614,-2.85894
1086,1.8524,-5.48832,-8.18909
1087,10.2965,-2.14958,-15.9581
1088,8.03035,-7.37628,-10.2127
1089,5.35216,-8.30831,-7.43361
1090,2.52148,-2.79442,-8.92806
1091,-2.48719,0.237539,-14.4161
1092,-5.82556,1.5316,-17.2261
1093,-6.52308,-0.656557,-16.2377
1094,-6.51066,0.829547,-15.5197
1095,-6.09019,2.64364,-14.2854
1096,-5.86179,-3.91437,-9.84295
1097,-1.10633,-8.03083,-7.21688
1098,6.40004,-5.78659,-11.6615
1099,11.9972,-0.981319,-17.6729
1100,12.8647,1.16997,-18.2645
1101,13.2059,0.881451,-14.23
1102,13.1921,-0.859601,-7.81693
1103,12.8307,-1.71167,-2.44927
1104,10.3609,3.24514,-3.1267
1105,8.40477,4.19529,-5.09322
1106,6.12265,4.67394,-7.12948
1107,3.65147,4.87158,-9.33112
1108,4.22093,2.16965,-9.22225
1109,4.88342,-0.36577,-8.53899
1110,5.54751,-2.79929,-7.98865
1111,0.466471,-1.75896,-12.4696
1112,-3.90192,-0.379905,-16.8744
1113,3.83905,-6.35128,-10.8289
1114,11.1044,-5.61369,-10.2422
1115,5.95667,-6.5046,-8.43676
1116,-0.136654,-1.19104,-13.6433
1117,-4.95712,2.82228,-17.5574
1118,-6.2494,-1.98298,-17.6435
1119,-0.12429,-7.15698,-12.4637
1120,-1.875,-0.887871,-16.0979
1121,-3.43023,4.44377,-16.6182
1122,-4.7593,6.13442,-13.186
1123,-3.65644,3.90916,-4.35739
1124,-2.40705,-5.48289,-6.3141
1125,0.124428,-8.1639,-9.57009
1126,3.00162,-9.48246,-10.9654
1127,3.72749,-7.50925,-9.91359
1128,4.47029,0.358061,-8.81281
1129,5.15753,7.87351,-9.1081
1130,0.73215,9.05966,-11.8074
1131,-3.35472,7.53453,-11.2528
1132,-1.31853,8.38696,-10.8106
1133,1.12962,7.8699,-10.4881
1134,-3.8645,7.25624,-8.49414
1135,-6.71501,1.40315,-1.7023
1136,-6.81783,0.170795,0.214593
1137,-5.64545,1.7389,-1.29665
1138,-3.26104,5.25696,-4.76698
1139,1.79955,9.22028,-8.65637
1140,7.23699,8.67231,-8.22972
1141,5.75472,9.777,-7.2769
1142,4.30061,10.1607,-7.54153
1143,2.81246,10.3114,-7.70791
1144,-5.09708,5.58081,-7.59795
1145,-6.03349,-3.08275,-5.01824
1146,-1.53615,6.15572,-6.79562
1147,11.254,2.4814,-17.2927
1148,7.69489,-1.26122,-12.4855
1149,3.05426,-7.03585,-7.8746
1150,-1.60274,-8.50273,-7.39998
1151,6.02027,-5.82376,-11.3888
1152,11.783,0.539151,-17.8446
1153,9.23568,-0.152991,-14.6241
1154,5.71187,-1.33709,-11.0704
1155,1.73696,-2.50796,-7.18147
1156,0.500849,-3.91727,-7.04695
1157,-0.642998,-4.9349,-6.25653
1158,6.71936,-1.1878,-12.8653
1159,11.9581,1.32474,-17.9214
1160,12.3989,-1.43119,-16.7734
1161,12.8376,0.2657,-18.3464
1162,12.1808,0.0497636,-18.1188
1163,12.2869,-1.26556,-17.1727
1164,8.3351,-7.16643,-11.4435
1165,12.6144,1.56752,-17.4728
1166,4.34271,-0.330419,-10.5385
1167,-5.61226,-2.51313,-2.6236
1168,-5.0394,5.53585,-8.19635
1169,4.0018,7.81187,-8.49993
1170,12.141,0.636754,-0.104418
1171,9.58358,-1.4871,-3.22662
1172,5.86327,-4.72446,-7.18913
1173,4.00693,-4.21393,-7.76092
1174,2.16589,-3.73848,-9.42608
1175,-4.90559,-0.319586,-17.295
1176,-6.32971,-0.59669,-18.4053
1177,-6.67685,-0.264847,-19.4184
1178,-6.73234,-0.216603,-19.4486
1179,-6.56496,-0.711934,-18.9217
1180,-6.66447,-0.00456691,-18.9473
1181,-6.00485,-1.96766,-16.7328
1182,-4.61281,-5.18198,-12.9861
1183,-6.08636,-2.78704,-13.1703
1184,-6.69024,-0.151245,-13.2948
1185,-6.35585,2.22287,-14.5706
1186,-5.08365,4.31896,-14.5318
1187,3.48221,2.71332,-9.42945
1188,11.6685,-1.67922,-2.12022
1189,11.5747,4.90036,-6.45289
1190,3.33713,9.76893,-9.90941
1191,5.2282,8.67734,-10.8762
1192,10.5748,6.1889,-11.4341
1193,12.8367,0.586893,-11.0663
1194,11.8791,-3.16586,-4.14992
1195,9.49909,-0.872755,-2.76401
1196,11.6122,-2.4796,-2.86537
1197,0.395195,-8.9051,-10.5435
1198,-6.74252,0.577533,-5.34012
1199,-2.13987,-4.22456,-6.33827
1200,7.54186,-0.555655,-15.0806
1201,12.979,0.65867,-19.8631
1202,8.82693,-5.65969,-14.4716
1203,12.3055,-0.289156,-17.4066
1204,12.8507,-0.600257,-17.5756
1205,12.8628,0.537981,-15.0316
1206,12.6963,-1.09405,-12.7913
1207,12.1794,-3.14072,-11.2179
1208,11.2356,-5.11704,-9.70579
1209,9.13955,-5.74432,-14.6316
1210,6.48385,-2.05728,-13.9638
1211,7.34462,0.346754,-13.8569
1212,8.08702,2.36071,-14.4141
1213,6.42241,-1.14428,-10.9598
1214,4.69496,-5.17199,-8.95674
1215,2.90514,-8.1437,-7.5159
1216,6.30464,-8.91512,-10.2454
1217,9.32812,-7.35345,-9.21311
1218,8.84513,-6.95854,-7.346
1219,8.28006,-5.91599,-6.01969
1220,7.68457,-3.99034,-5.39078
1221,-6.46916,0.544006,-19.6239
1222,5.50794,-9.37978,-10.3471
1223,1.17467,2.46518,-10.5975
1224,-2.54222,7.73726,-7.09778
1225,-5.28411,-1.90382,-1.122
1226,1.15963,0.822803,-6.46993
1227,8.77665,4.05687,-13.3809
1228,4.56642,4.02109,-10.1935
1229,-0.115788,3.12171,-5.81339
1230,1.71042,-0.608155,-7.76457
1231,3.44652,-4.17007,-9.4873
1232,5.19257,-7.03807,-10.6879
1233,-6.49187,1.74657,-14.7822
1234,8.92616,-4.45667,-3.95256
1235,11.6387,1.47072,-0.991217
1236,12.8734,1.38645,-4.12492
1237,6.83747,9.53543,-8.15127
1238,-3.15807,8.04323,-8.14217
1239,-6.36349,-1.28343,-4.63439
1240,-6.42307,2.58807,-12.4324
1241,-4.14807,2.09609,-15.5614
1242,-0.208467,-4.97669,-11.3309
1243,12.7277,-0.751597,-4.13667
1244,1.72939,9.85949,-9.05295
1245,0.263972,7.07765,-12.6791
1246,-1.28504,1.5356,-15.1176
1247,-3.23202,4.32973,-14.7438
1248,-4.72901,5.25814,-13.5592
1249,-5.84999,4.2844,-10.4993
1250,2.05539,4.51317,-10.1349
1251,10.9052,-2.7678,-2.66779
1252,11.4404,-3.99774,-5.28811
1253,11.7821,-4.15422,-8.4987
1254,12.3001,-1.52299,-0.802151
1255,12.6631,0.841575,-0.157019
1256,12.842,0.631524,-6.69718
1257,6.28617,9.06799,-8.79541
1258,-4.20046,5.14084,-3.26752
1259,-5.2401,5.39938,-7.08973
1260,-6.06177,3.9518,-10.8473
1261,-6.57451,1.94029,-14.8472
1262,-5.09245,3.24564,-17.4045
1263,-2.46461,1.40642,-15.8971
1264,0.932867,5.71014,-9.46078
1265,4.73828,8.8447,-6.9891
1266,-6.51147,1.39951,-17.0903
1267,-0.689693,0.274564,-12.6269
1268,-2.57905,6.43898,-13.6321
1269,-4.2935,5.98344,-8.05111
1270,-5.61418,1.20926,-2.18156
1271,-6.45841,-1.61595,-2.75296
1272,-5.43726,1.0616,-1.5096
1273,-2.53847,2.1681,-3.99834
1274,1.37754,2.61625,-7.81748
1275,5.58065,2.66563,-11.8948
1276,-1.91778,0.176669,-3.95841
1277,-6.48537,-0.381454,0.313639
1278,-6.99439,0.00358096,2.84049
1279,-6.70609,-1.7732,-0.31704
1280,-5.88361,-4.46275,-5.19787
1281,10.1311,-3.70385,-15.5378
1282,7.34225,-3.03708,-13.5669
1283,12.6207,-0.477011,-13.6988
1284,9.60665,7.86879,-8.34049
1285,4.79702,9.09488,-8.55739
1286,-0.740301,6.62232,-5.07912
1287,10.2034,4.27482,-4.73651
1288,12.6046,3.17646,-6.21101
1289,3.93221,2.5574,-10.7138
1290,12.8469,0.0757785,-18.3474
1291,-0.724932,1.33985,-4.82906
1292,-4.72758,-1.54783,-1.21171
1293,-5.42659,-3.23673,-0.686814
1294,-5.83502,-3.66768,-2.51236
1295,-4.99652,1.18959,-0.358763
1296,-3.75779,6.91775,-7.37756
1297,-2.91878,6.04627,-13.3961
1298,-2.11113,0.532209,-14.6918
1299,-1.25442,-5.98649,-12.6099
1300,-6.46181,0.113931,-20.3904
1301,-3.44532,-5.15459,-15.2502
1302,5.27462,-9.49133,-10.8092
1303,4.48267,-8.58451,-9.78402
1304,3.89988,-6.75004,-9.8074
1305,3.2916,-4.01293,-9.44345
1306,0.834243,-6.72659,-8.43836
1307,-1.60329,-7.69775,-8.39018
1308,-3.70298,-6.6212,-10.2941
1309,-5.31343,-4.11004,-13.528
1310,-3.5088,2.91902,-15.8143
1311,8.75084,-2.50074,-4.38395
1312,4.02569,4.98414,-10.5386
1313,-0.901443,8.89418,-12.0877
1314,-6.47256,1.49924,-2.35457
1315,-3.97602,3.12908,-3.37813
1316,4.40625,10.0604,-9.90225
1317,1.64625,8.06777,-8.28072
1318,-0.938667,3.08495,-5.31666
1319,-3.22198,-1.88659,-3.10035
1320,5.2584,-3.12176,-12.9151
1321,4.60726,-2.29213,-11.25
1322,4.13884,-1.71386,-10.8151
1323,3.66663,-1.11785,-10.3601
1324,11.7196,-0.0861213,-18.0782
1325,11.4899,1.01206,-17.8673
1326,10.9663,2.66197,-16.2754
1327,10.424,4.68741,-14.4091
1328,9.82973,6.506,-12.1835
1329,11.5439,4.22337,-4.95096
1330,12.5452,0.294633,0.0822366
1331,12.568,1.65923,-4.86863
1332,12.3548,3.69059,-8.07588
1333,9.41193,-1.72655,-1.88622
1334,-1.50591,6.50131,-11.1395
1335,-6.82767,-0.851604,-4.76587
1336,-6.27312,2.61404,-12.6445
1337,-4.30147,2.44696,-15.7411
1338,-5.13172,4.50447,-14.756
1339,-5.78966,4.43305,-11.1886
1340,-6.28471,3.09928,-6.70931
1341,-6.70999,0.763842,-3.05427
1342,-6.6091,-0.82562,-1.10197
1343,-5.95132,-1.22899,-0.34348
1344,-4.4137,-0.183508,-2.58093
1345,-2.2427,2.81027,-5.12504
1346,-2.73851,2.61409,-3.95962
1347,-3.06796,2.0122,-3.53221
1348,-4.11092,-0.633539,-2.11915
1349,-5.08864,-2.42112,-2.18502
1350,-1.71079,-3.49113,-4.90713
1351,2.79431,-3.02809,-9.00334
1352,7.34496,-1.83638,-13.4407
1353,4.91495,-2.65284,-11.0273
1354,2.21979,-3.19808,-8.44736
1355,3.87188,0.676156,-9.80549
1356,5.60768,4.17809,-11.2893
1357,2.80474,3.55315,-9.00778
1358,-0.114112,2.71912,-6.20977
1359,-2.73581,1.76251,-3.59424
1360,-6.65447,0.0661058,0.395105
1361,-0.828475,1.89255,-5.51085
1362,8.89765,3.27172,-14.6617
1363,0.067532,1.80125,-5.87913
1364,-6.3489,-0.137179,0.588853
1365,-6.34321,-2.30729,-3.52829
1366,-2.44809,-8.25765,-10.4812
1367,-3.16928,-7.27332,-10.3149
1368,-3.82597,-6.43266,-11.3037
1369,-4.42395,-5.49225,-12.3851
1370,-6.79188,0.41465,-15.0765
1371,-3.96438,4.66147,-14.2025
1372,2.53972,5.11852,-9.34333
1373,7.50535,6.37177,-5.57595
1374,11.2524,4.86687,-4.00552
1375,10.6955,6.60307,-7.93652
1376,10.0194,7.02799,-11.3406
1377,5.86964,7.81269,-10.3493
1378,1.1495,6.03394,-7.17892
1379,-3.1453,2.87904,-2.89024
1380,-6.81161,0.0643989,0.150636
1381,-6.60975,0.27962,0.121202
1382,-5.82046,0.823813,-0.75621
1383,-4.46334,1.74928,-2.24393
1384,-3.94511,1.60016,-2.29679
1385,-3.36157,1.65483,-2.84868
1386,-4.19329,-1.97875,-2.53351
1387,-4.87004,-4.37985,-4.03916
1388,-5.46054,-4.98569,-7.4946
1389,-5.47035,-4.75039,-9.21488
1390,-5.56386,-4.59959,-10.3586
1391,-5.65389,-4.36339,-11.519
1392,-4.76679,-3.6254,-3.53789
1393,-3.82054,2.956,-3.53685
1394,-0.496468,7.84332,-7.03154
1395,12.8033,-0.175533,-1.85736
1396,4.6963,9.65913,-8.51886
1397,-6.4058,1.06891,0.812508
1398,0.434544,2.36332,-6.64758
1399,12.5932,2.11544,-16.2828
1400,5.66149,-8.67905,-10.0563
1401,12.8608,1.11834,-16.6708
1402,2.31949,2.1853,-8.65979
1403,-6.61158,0.00254226,-0.0523337
1404,2.63144,1.73552,-8.50644
1405,12.8721,0.0120744,-18.6857
1406,5.40483,-8.14113,-10.2858
1407,-5.05259,-4.63629,-13.5904
1408,-4.0629,-6.6065,-10.1402
1409,-2.97171,-7.15404,-7.16794
1410,-1.74207,-5.6305,-5.71958
1411,-5.15279,5.45111,-8.22232
1412,9.01693,7.31831,-7.67397
1413,7.13894,8.83334,-9.181
1414,5.03114,9.68674,-10.0053
1415,2.83172,9.61741,-9.91375
1416,-0.0860573,8.50393,-7.9204
1417,-2.71238,5.89957,-5.29388
1418,-4.41544,4.83029,-4.18758
1419,-5.72184,3.55574,-4.00104
1420,0.0656752,9.36452,-8.3779
1421,7.83619,7.10219,-5.75179
1422,12.522,0.83268,0.448258
1423,-6.53619,1.25696,-1.66719
1424,10.6782,6.24803,-8.43427
1425,12.4339,2.96193,-6.54055
1426,12.9105,-0.283349,-5.40607
1427,12.1344,-3.14888,-4.90438
1428,11.793,-4.27862,-6.15728
1429,11.4804,-5.05342,-7.5111
1430,12.2048,-3.82578,-11.958
1431,12.6503,-2.11576,-15.6173
1432,12.871,-0.674497,-18.611
1433,12.4922,0.659233,-17.5586
1434,12.2208,3.19443,-8.88239
1435,11.9356,0.486934,-0.410949
1436,11.5651,-4.6423,-6.24367
1437,12.7658,1.50821,-15.9341
1438,9.44062,-1.07333,-16.0593
1439,12.6531,-1.37117,-17.0621
1440,4.90311,-9.32633,-9.85414
1441,-4.76495,-2.97376,-16.4393
1442,-5.73151,-1.32959,-17.4227
1443,1.93491,-9.36837,-9.35962
1444,10.8183,-2.87754,-15.7633
1445,11.7005,-2.34838,-16.114
1446,0.955206,-9.38485,-9.48859
1447,-6.64757,-0.610633,-16.1211
1448,-0.643065,-0.177306,-13.6699
1449,1.35685,-1.64968,-11.6967
1450,3.48553,-3.3497,-9.62977
1451,9.39385,-2.59536,-3.46131
1452,12.6857,-0.522736,-0.661024
1453,10.6307,4.38946,-3.83204
1454,2.60809,8.31609,-9.79101
