timestamp(ms),altitude(SCALED_PRESSURE2)
-46.883056640625,-2.0257597495984787
53.116943359375,-1.9974587585158659
153.116943359375,-1.9974587585158659
253.116943359375,-2.0147271717685005
353.116943359375,-2.0147271717685005
453.116943359375,-2.0694102343531475
553.116943359375,-2.0694102343531475
653.116943359375,-2.0694102343531475
753.116943359375,-2.0267191034726264
853.116943359375,-2.0267191034726264
953.116943359375,-2.0401500456286916
1053.116943359375,-2.0401500456286916
1153.116943359375,-2.0401500456286916
1253.116943359375,-2.0852394721435656
1353.116943359375,-2.0852394721435656
1453.116943359375,-2.1164181821976573
1553.116943359375,-2.1164181821976573
1653.116943359375,-2.1164181821976573
1753.116943359375,-2.077085020225839
1853.116943359375,-2.047824859588623
1953.116943359375,-2.047824859588623
2053.116943359375,-2.047824859588623
2153.116943359375,-2.001296186906325
2253.116943359375,-2.001296186906325
2353.116943359375,-2.001296186906325
2453.116943359375,-2.001296186906325
2553.116943359375,-2.1447187522103017
2653.116943359375,-2.10250769581037
2753.116943359375,-2.10250769581037
2853.116943359375,-2.10250769581037
2953.116943359375,-1.8310085295615135
3053.116943359375,-1.8310085295615135
3153.116943359375,-1.8310085295615135
3253.116943359375,-1.8310085295615135
3353.116943359375,-1.8310085295615135
3453.116943359375,-1.8310085295615135
3553.116943359375,-1.8310085295615135
3653.116943359375,-1.8310085295615135
3753.116943359375,-1.8310085295615135
3853.116943359375,-2.0890768584034887
3953.116943359375,-2.0890768584034887
4053.116943359375,-2.0890768584034887
4153.116943359375,-2.0890768584034887
4253.116943359375,-2.0890768584034887
4353.116943359375,-2.0890768584034887
4453.116943359375,-2.0890768584034887
4553.116943359375,-2.0890768584034887
4653.116943359375,-2.0890768584034887
4753.116943359375,-2.0890768584034887
4853.116943359375,-2.0890768584034887
4953.116943359375,-2.087158165503688
5053.116943359375,-2.087158165503688
5153.116943359375,-2.087158165503688
5253.116943359375,-2.087158165503688
5353.116943359375,-2.087158165503688
5453.116943359375,-2.087158165503688
5553.116943359375,-2.087158165503688
5653.116943359375,-2.087158165503688
5753.116943359375,-2.087158165503688
5853.116943359375,-2.087158165503688
5953.116943359375,-2.041109397777344
6053.116943359375,-2.041109397777344
6153.116943359375,-2.041109397777344
6253.116943359375,-2.041109397777344
6353.116943359375,-2.041109397777344
6453.116943359375,-2.041109397777344
6553.116943359375,-2.041109397777344
6653.116943359375,-2.041109397777344
6753.116943359375,-2.041109397777344
6853.116943359375,-2.041109397777344
6953.116943359375,-2.041109397777344
7053.116943359375,-1.894327180642603
7153.116943359375,-1.894327180642603
7253.116943359375,-1.894327180642603
7353.116943359375,-1.894327180642603
7453.116943359375,-1.894327180642603
7553.116943359375,-1.894327180642603
7653.116943359375,-1.894327180642603
7753.116943359375,-1.894327180642603
7853.116943359375,-1.894327180642603
7953.116943359375,-1.894327180642603
8053.116943359375,-1.869863215803359
8153.116943359375,-1.869863215803359
8253.116943359375,-1.869863215803359
8353.116943359375,-1.869863215803359
8453.116943359375,-1.869863215803359
8553.116943359375,-1.869863215803359
8653.116943359375,-1.869863215803359
8753.116943359375,-1.869863215803359
8853.116943359375,-1.869863215803359
8953.116943359375,-1.869863215803359
9053.116943359375,-1.9758731895027206
9153.116943359375,-1.9758731895027206
9253.116943359375,-1.9758731895027206
9353.116943359375,-1.9758731895027206
9453.116943359375,-1.9758731895027206
9553.116943359375,-1.9758731895027206
9653.116943359375,-1.9758731895027206
9753.116943359375,-1.9758731895027206
9853.116943359375,-1.9758731895027206
9953.116943359375,-1.9758731895027206
10053.116943359375,-1.821894440016165
10153.116943359375,-1.821894440016165
10253.116943359375,-1.821894440016165
10353.116943359375,-1.821894440016165
10453.116943359375,-1.821894440016165
10553.116943359375,-1.821894440016165
10653.116943359375,-1.821894440016165
10753.116943359375,-1.821894440016165
10853.116943359375,-1.821894440016165
10953.116943359375,-1.821894440016165
11053.116943359375,-1.8415616728975432
11153.116943359375,-1.8415616728975432
11253.116943359375,-1.8415616728975432
11353.116943359375,-1.8415616728975432
11453.116943359375,-1.8415616728975432
11553.116943359375,-1.8415616728975432
11653.116943359375,-1.8415616728975432
11753.116943359375,-1.8415616728975432
11853.116943359375,-1.8415616728975432
11953.116943359375,-1.8415616728975432
12053.116943359375,-1.883294421452573
12153.116943359375,-1.883294421452573
12253.116943359375,-1.883294421452573
12353.116943359375,-1.883294421452573
12453.116943359375,-1.883294421452573
12553.116943359375,-1.883294421452573
12653.116943359375,-1.883294421452573
12753.116943359375,-1.883294421452573
12853.116943359375,-1.883294421452573
12953.116943359375,-1.883294421452573
13053.116943359375,-1.883294421452573
13153.116943359375,-1.883294421452573
13253.116943359375,-1.9758731895027206
13353.116943359375,-1.9758731895027206
13453.116943359375,-1.9758731895027206
13553.116943359375,-1.9758731895027206
13653.116943359375,-1.9758731895027206
13753.116943359375,-1.9758731895027206
13853.116943359375,-1.9758731895027206
13953.116943359375,-1.9758731895027206
14053.116943359375,-1.9758731895027206
14153.116943359375,-1.9758731895027206
14253.116943359375,-2.043028101727417
14353.116943359375,-2.043028101727417
14453.116943359375,-2.043028101727417
14553.116943359375,-2.043028101727417
14653.116943359375,-2.043028101727417
14753.116943359375,-2.043028101727417
14853.116943359375,-2.043028101727417
14953.116943359375,-2.043028101727417
15053.116943359375,-2.043028101727417
15153.116943359375,-2.043028101727417
15253.116943359375,-2.0511825883794503
15353.116943359375,-2.0511825883794503
15453.116943359375,-2.0511825883794503
15553.116943359375,-2.0511825883794503
15653.116943359375,-2.0511825883794503
15753.116943359375,-2.0511825883794503
15853.116943359375,-2.0511825883794503
15953.116943359375,-2.0511825883794503
16053.116943359375,-2.0511825883794503
16153.116943359375,-2.0511825883794503
16253.116943359375,-1.990743254400943
16353.116943359375,-1.990743254400943
16453.116943359375,-1.990743254400943
16553.116943359375,-1.990743254400943
16653.116943359375,-1.990743254400943
16753.116943359375,-1.990743254400943
16853.116943359375,-1.990743254400943
16953.116943359375,-1.990743254400943
17053.116943359375,-1.990743254400943
17153.116943359375,-1.990743254400943
17253.116943359375,-1.990743254400943
17353.116943359375,-2.0694102343531475
17453.116943359375,-2.0694102343531475
17553.116943359375,-2.0694102343531475
17653.116943359375,-2.0694102343531475
17753.116943359375,-2.0694102343531475
17853.116943359375,-2.0694102343531475
17953.116943359375,-2.0694102343531475
18053.116943359375,-2.0694102343531475
18153.116943359375,-2.0694102343531475
18253.116943359375,-1.888570960356207
18353.116943359375,-1.888570960356207
18453.116943359375,-1.888570960356207
18553.116943359375,-1.888570960356207
18653.116943359375,-1.888570960356207
18753.116943359375,-1.888570960356207
18853.116943359375,-1.888570960356207
18953.116943359375,-1.888570960356207
19053.116943359375,-1.888570960356207
19153.116943359375,-1.888570960356207
19253.116943359375,-1.888570960356207
19353.116943359375,-1.9091973972018375
19453.116943359375,-1.9091973972018375
19553.116943359375,-1.9091973972018375
19653.116943359375,-1.9091973972018375
19753.116943359375,-1.9091973972018375
19853.116943359375,-1.9091973972018375
19953.116943359375,-1.9091973972018375
20053.116943359375,-1.9091973972018375
20153.116943359375,-1.9091973972018375
20253.116943359375,-1.9091973972018375
20353.116943359375,-1.9864261416344702
20453.116943359375,-1.9864261416344702
20553.116943359375,-1.9864261416344702
20653.116943359375,-1.9864261416344702
20753.116943359375,-1.9864261416344702
20853.116943359375,-1.9864261416344702
20953.116943359375,-1.9864261416344702
21053.116943359375,-1.9864261416344702
21153.116943359375,-1.9864261416344702
21253.116943359375,-1.9864261416344702
21353.116943359375,-1.9864261416344702
21453.116943359375,-1.9576453302859314
21553.116943359375,-1.9576453302859314
21653.116943359375,-1.8482773023136199
21753.116943359375,-1.8482773023136199
21853.116943359375,-1.8554726132852712
21953.116943359375,-1.8554726132852712
