t,velX,velY,velZ,velAir,vel
60,-0.254257,0.54563,-1.31855,16.4287,16.4287
61,-0.308368,0.821679,-0.924962,17.6117,17.6117
62,-0.449274,0.639734,-0.745569,16.9908,16.9908
63,-0.568982,0.458443,-0.589168,16.4708,16.4708
64,-0.653559,0.266793,-0.424136,16.0752,16.0752
65,-0.662031,0.317093,-0.951556,15.4754,15.4754
66,-0.672091,0.231259,-1.47941,14.6972,14.6972
67,-0.68079,0.0999601,-1.81475,14.0706,14.0706
68,-0.702699,0.054857,-1.88254,13.8722,13.8722
69,-0.699141,0.0519989,-1.88696,13.8673,13.8673
70,-0.691243,0.0347722,-1.20618,14.4122,14.4122
71,-0.690523,0.0776058,-0.0880613,16.1731,16.1731
72,-0.607472,0.338098,-1.8904,14.7992,14.7992
73,-0.338736,-0.736026,-1.36288,13.3414,13.3414
74,-0.479179,-0.0743482,-1.59606,14.1348,14.1348
75,-0.568578,0.533882,-1.08294,16.1064,16.1064
76,-0.640898,0.167158,-0.0394547,16.5444,16.5444
77,-0.658789,-0.357975,-0.978887,13.8602,13.8602
78,-0.128767,-0.468683,-1.38184,14.2161,14.2161
80,0.0966888,-0.441078,-1.34218,14.8335,14.8335
81,0.321115,-0.411928,-1.14467,15.6627,15.6627
82,0.311575,-0.603547,-1.12683,15.3529,15.3529
83,0.299009,-0.754754,-1.1416,15.0871,15.0871
84,0.381446,-0.723602,-0.996554,15.5223,15.5223
85,0.467043,0.47164,-1.10226,17.9854,17.9854
86,0.547461,0.926337,-0.839249,19.8012,19.8012
87,0.778195,0.629449,-0.600652,19.8026,19.8026
88,0.969373,0.270725,-0.292368,19.9524,19.9524
89,1.11633,-0.0183415,-0.0890001,20.2373,20.2373
90,1.1848,0.172445,-0.0772669,20.8522,20.8522
91,1.22864,0.149298,-0.320288,20.6238,20.6238
92,1.21308,-0.185675,-0.762024,19.4608,19.4608
93,1.04789,-0.494305,-1.1863,17.9356,17.9356
94,0.777496,-0.796747,-0.999824,16.7029,16.7029
95,0.44173,-0.923517,-0.913574,15.5445,15.5445
96,0.383833,-0.917925,-0.97087,15.311,15.311
97,0.32738,-0.897734,-0.977883,15.1631,15.1631
98,0.575805,-0.576074,-0.688986,16.6781,16.6781
99,0.789254,-0.106112,-0.410755,18.4648,18.4648
100,0.971607,0.28187,-0.274612,20.0087,20.0087
101,1.1759,0.319805,-0.310109,20.7704,20.7704
102,1.25572,0.0588912,-0.703995,20.1082,20.1082
103,1.20698,-0.275113,-1.17619,18.9141,18.9141
104,1.07255,-0.503576,-0.561911,18.6706,18.6706
105,0.855982,-0.405726,-0.336996,18.3208,18.3208
106,0.582419,0.0849654,-0.508715,18.0579,18.0579
107,0.375988,-0.231246,-0.793575,16.5122,16.5122
108,0.0654253,0.934544,-1.06425,18.5362,18.5362
109,-0.236695,0.350602,-0.510793,16.8096,16.8096
110,-0.485774,0.353547,-0.103039,17.0964,17.0964
111,-0.642926,0.255666,-0.0546252,16.7247,16.7247
112,-0.707174,0.0611426,-0.115887,16.0581,16.0581
113,-0.649273,0.352746,-0.692755,15.9162,15.9162
114,-0.515561,0.57972,-1.11996,16.2917,16.2917
115,-0.675567,0.206091,-0.961279,15.1435,15.1435
116,-0.659714,-0.222104,-0.707987,14.5,14.5
117,-0.458131,-0.542636,-0.560897,14.4649,14.4649
118,-0.0616966,-0.420279,-0.586948,15.3986,15.3986
119,0.41382,0.129755,-1.02011,17.0862,17.0862
120,0.861965,0.546177,-1.32141,19.1778,19.1778
121,0.987173,-0.176229,-1.61975,17.8681,17.8681
122,1.09167,-0.516217,-1.10533,18.1527,18.1527
123,1.01434,-0.631142,-1.09086,17.7063,17.7063
124,0.939208,-0.705092,-1.07797,17.3337,17.3337
125,0.856381,-0.770526,-1.06378,16.956,16.956
126,0.846745,-0.795927,-0.902545,17.0568,17.0568
127,0.486103,0.959652,-0.887893,19.7127,19.7127
128,0.0893895,-0.884036,-0.820442,14.7378,14.7378
129,-0.273525,0.589353,-1.28117,16.563,16.563
130,-0.582953,0.0136116,-1.94142,13.9192,13.9192
131,-0.691554,0.0311642,-1.70365,13.9572,13.9572
132,-0.573279,0.485914,-0.947221,16.0972,16.0972
133,-0.520533,0.0142662,-0.251521,15.9595,15.9595
134,-0.429912,-0.671084,-0.934925,13.7601,13.7601
135,-0.520319,0.493103,-1.39448,15.7641,15.7641
136,-0.602974,-0.31755,-0.438609,14.8279,14.8279
137,-0.68938,-0.0507065,-1.14033,14.2802,14.2802
138,-0.661953,0.176952,-1.81726,14.3048,14.3048
139,-0.52184,-0.111242,-1.80797,13.8126,13.8126
140,-0.135559,0.34424,-1.41754,15.9817,15.9817
141,0.372451,0.846818,-0.973476,18.9799,18.9799
142,0.387531,0.436293,-0.947178,17.8323,17.8323
143,0.397156,-0.922553,-0.889774,15.4408,15.4408
144,0.187389,-0.867252,-0.874861,14.9405,14.9405
145,-0.0294283,-0.779586,-0.758996,14.674,14.674
146,0.122668,-0.851662,-0.914844,14.7421,14.7421
147,0.274107,-0.907663,-0.973313,15.0054,15.0054
148,0.426147,-0.921941,-0.990165,15.4106,15.4106
149,0.575128,-0.893102,-0.963997,15.9402,15.9402
150,1.10909,-0.458979,-0.491639,18.9626,18.9626
151,1.27219,0.0698502,-0.0813108,21.0002,21.0002
152,0.670772,0.608606,-0.528136,19.5196,19.5196
153,-0.320272,0.578979,-1.26706,16.4627,16.4627
154,-0.691445,0.0881822,-1.67206,14.1282,14.1282
155,-0.00172146,0.933411,-0.82595,18.6352,18.6352
156,0.980414,0.576019,-1.17513,19.7651,19.7651
157,0.981883,0.169089,-1.42723,18.6312,18.6312
158,-0.366084,0.765281,-0.510244,17.8261,17.8261
159,-0.654022,-0.041169,-1.54747,13.9624,13.9624
160,-0.707579,0.0975975,0.0932316,16.5804,16.5804
161,0.393585,-0.7397,-0.825625,15.7377,15.7377
162,1.18641,-0.186004,-1.25247,18.9067,18.9067
163,-0.145403,0.947995,-0.963377,18.2925,18.2925
164,-0.584285,0.583199,-0.996439,16.3291,16.3291
165,0.926699,-0.611645,-1.12991,17.356,17.356
166,-0.726877,-0.262531,-1.03096,13.8824,13.8824
167,0.628322,0.838117,-1.07317,19.516,19.516
168,0.664659,-0.902889,-1.00098,16.1854,16.1854
169,-0.705562,0.213821,-1.47695,14.6021,14.6021
170,1.11179,0.326911,-0.696698,20.081,20.081
171,1.20229,0.136147,-0.614813,20.1321,20.1321
172,1.1555,-0.189429,-0.626912,19.3704,19.3704
173,0.970453,-0.470813,-0.71029,18.1445,18.1445
174,0.674529,-0.666577,-0.85549,16.6696,16.6696
175,0.311628,-0.749107,-1.04384,15.2352,15.2352
176,-0.306825,0.239779,-1.38234,15.404,15.404
177,-0.71124,0.378744,-1.0173,15.5082,15.5082
178,-0.694048,-0.119682,-0.0891101,15.7436,15.7436
179,-0.220761,0.582565,-0.514045,17.4811,17.4811
180,0.498829,0.986565,-0.810083,19.912,19.912
181,1.17707,0.0433824,-0.435514,20.0777,20.0777
182,0.592332,-0.0907063,-0.777241,17.4075,17.4075
183,-0.516914,0.325381,-1.79547,14.9664,14.9664
184,-0.670355,-0.404631,-1.56658,13.1202,13.1202
185,0.352127,-0.962847,-1.185,14.9309,14.9309
186,1.13682,-0.171516,-0.800533,19.1338,19.1338
187,0.790431,0.441063,-0.704068,19.2381,19.2381
188,-0.274588,0.00467575,-1.68376,14.6329,14.6329
189,-0.792503,0.0846277,-2.00679,13.7353,13.7353
190,-0.162565,0.915852,-1.33371,17.8238,17.8238
191,0.513896,0.946707,-1.15081,19.5083,19.5083
192,1.03171,0.405885,-1.64616,19.2063,19.2063
193,1.14024,-0.0166304,-1.99984,18.5546,18.5546
194,0.80048,0.203965,-1.69643,17.8944,17.8944
195,0.180059,0.722504,-1.08945,18.0358,18.0358
196,-0.75148,-0.0650496,-0.295698,15.3772,15.3772
197,-0.49617,0.671763,-0.925766,16.8179,16.8179
198,0.616592,0.754884,-0.960171,19.3255,19.3255
199,1.13375,-0.00755593,-0.223994,20.1128,20.1128
200,0.357969,0.713568,-1.05823,18.4437,18.4437
201,-0.162235,-0.553902,-1.39751,13.98,13.98
202,-0.578897,-0.404816,-0.659931,14.3447,14.3447
203,-0.797967,0.215294,-0.460001,15.6942,15.6942
204,-0.786859,-0.11423,-1.817,13.369,13.369
205,-0.571444,0.534811,-1.6746,15.6043,15.6043
206,0.116967,0.798606,-1.10861,18.1318,18.1318
207,0.835742,0.627079,-0.733171,19.8262,19.8262
208,1.12805,0.0165924,-0.700772,19.5255,19.5255
209,0.817007,-0.663359,-0.918321,17.0947,17.0947
210,0.0970259,-0.945566,-1.09481,14.3422,14.3422
211,-0.280578,-0.376729,-0.793534,14.7322,14.7322
212,-0.582363,0.458665,-0.612287,16.4204,16.4204
213,-0.77175,0.3636,-1.45816,14.9542,14.9542
214,-0.833842,0.0370457,-2.15064,13.462,13.462
215,-0.773382,0.34557,-1.55464,14.8193,14.8193
216,-0.8326,-0.0290544,-0.336759,15.2755,15.2755
217,-0.671379,0.46078,-0.674107,16.2201,16.2201
218,-0.312145,0.640682,-1.49441,16.4907,16.4907
219,0.171982,-0.571825,-1.14876,15.0013,15.0013
220,0.661444,-0.6945,-1.43066,16.0329,16.0329
221,0.8346,0.238877,-1.76712,18.0478,18.0478
222,0.983228,0.540801,-1.06041,19.7767,19.7767
223,1.08338,0.0972635,-0.168846,20.1948,20.1948
224,1.11722,0.0607666,-0.67123,19.5966,19.5966
225,1.06986,0.240394,-1.81071,18.8828,18.8828
226,0.889053,-0.483514,-1.5738,17.0385,17.0385
227,0.582576,-0.434654,-0.754063,16.8236,16.8236
228,0.186743,0.889994,-1.10925,18.5873,18.5873
229,-0.234618,0.407946,-0.796392,16.5906,16.5906
230,-0.597586,-0.577803,-0.860288,13.7175,13.7175
231,-0.710405,-0.392971,-1.80097,12.8829,12.8829
232,-0.791783,0.0270203,-2.24124,13.4463,13.4463
233,-0.838443,0.130614,-1.82406,13.9156,13.9156
234,-0.845069,-0.0468772,-0.90092,14.3536,14.3536
235,-0.80779,-0.0234142,-0.385237,15.2342,15.2342
236,-0.00298803,0.865814,-0.878995,18.3413,18.3413
237,0.966264,0.528508,-0.5591,20.1865,20.1865
238,0.95958,0.0841807,-0.142611,19.7755,19.7755
239,-0.0328131,0.936238,-1.0353,18.3819,18.3819
240,-0.816448,0.235581,-0.390909,15.8363,15.8363
241,-0.762359,0.269542,-0.363071,16.0389,16.0389
242,-0.687518,0.360395,-0.372222,16.3624,16.3624
243,-0.589196,0.426717,-0.407338,16.622,16.622
244,-0.470232,0.466922,-0.468864,16.8123,16.8123
245,-0.334007,0.480854,-0.55586,16.9386,16.9386
246,-0.596369,0.308019,-0.255815,16.5437,16.5437
247,0.916018,0.680521,-1.08658,19.901,19.901
248,0.620473,-0.527157,-0.616708,16.9807,16.9807
249,-0.782795,0.129244,-1.86996,13.959,13.959
250,0.0820078,-0.842379,-0.980368,14.5707,14.5707
251,0.906505,-0.642631,-0.930516,17.4348,17.4348
252,1.11133,0.19699,-1.34148,19.2389,19.2389
253,0.522849,0.528444,-1.17484,18.2266,18.2266
254,-0.371221,0.153876,-0.361196,16.3224,16.3224
255,-0.821012,-0.019299,0.0729632,16.1389,16.1389
256,-0.817929,0.0459593,0.103737,16.3529,16.3529
257,-0.818148,0.0453405,0.0809584,16.2997,16.2997
258,-0.817755,0.0341579,0.00965555,16.1183,16.1183
259,-0.816763,0.0138556,-0.10649,15.831,15.831
260,-0.815183,-0.0131777,-0.261414,15.471,15.471
261,-0.765458,0.31919,-0.670966,15.6971,15.6971
262,-0.563785,0.678645,-0.984292,16.6812,16.6812
263,-0.242865,0.856231,-1.11818,17.6523,17.6523
264,-0.597549,0.65964,-1.10742,16.4459,16.4459
265,-0.795213,0.282848,-1.05313,15.0824,15.0824
266,-0.81216,-0.0839781,-0.913289,14.2967,14.2967
267,-0.684543,-0.431955,-0.780711,13.9483,13.9483
268,-0.750445,-0.331521,-0.772475,14.0518,14.0518
269,-0.794266,-0.201222,-0.673,14.4002,14.4002
270,-0.820207,-0.0738977,-0.576825,14.7881,14.7881
271,0.471675,0.887063,-0.673128,19.6552,19.6552
272,0.821847,-0.196806,-0.153341,18.8131,18.8131
273,0.762338,-0.349517,-0.553036,17.7839,17.7839
274,0.69074,-0.494879,-0.66895,17.1834,17.1834
275,0.786584,-0.2451,-0.334411,18.3353,18.3353
276,0.87144,-0.0481442,-0.203723,19.1441,19.1441
277,0.946047,0.114589,-0.122639,19.8186,19.8186
278,1.05784,-0.0278304,0.0355506,20.218,20.218
279,0.403363,-0.303256,-0.612865,16.694,16.694
280,0.677684,-0.432019,-0.518185,17.4329,17.4329
281,0.899056,-0.4227,-0.46799,18.2588,18.2588
282,1.04887,-0.268101,-0.56091,18.9135,18.9135
283,1.09516,-0.0265849,-0.954091,19.0638,19.0638
284,1.06567,0.256577,-1.34187,19.1893,19.1893
285,1.08299,0.151375,-1.40876,18.9886,18.9886
286,1.09171,0.0512626,-1.53532,18.7415,18.7415
287,0.952803,0.163055,-1.80705,18.2786,18.2786
288,0.592486,-0.251176,-1.45183,16.473,16.473
289,0.101847,-0.763903,-0.990571,14.715,14.715
290,-0.388925,-0.817522,-0.981156,13.5561,13.5561
291,-0.547056,-0.712518,-1.04117,13.3439,13.3439
292,-0.67393,-0.542657,-1.2238,13.1964,13.1964
293,-0.833664,-0.23505,-1.53214,13.2534,13.2534
294,-0.890491,-0.00108176,-1.77086,13.5341,13.5341
295,-0.878073,0.0535704,-1.94933,13.5678,13.5678
296,-0.855455,0.199591,-1.71565,14.1617,14.1617
297,-0.820513,0.383658,-1.2407,15.1461,15.1461
298,-0.886681,0.0109929,-0.627275,14.8186,14.8186
299,-0.781104,-0.280954,-0.263965,14.9592,14.9592
300,-0.805413,-0.274384,-0.356901,14.7643,14.7643
301,-0.820498,-0.236616,-0.3156,14.8946,14.8946
302,-0.637496,-0.227394,-0.270912,15.2506,15.2506
303,-0.358034,0.0516091,-0.505842,15.8773,15.8773
304,-0.380019,0.0748281,-0.422868,16.0237,16.0237
305,-0.369631,0.0684835,-0.433119,16.0102,16.0102
306,-0.808333,-0.0432339,-0.173324,15.5831,15.5831
307,-0.91768,0.0448113,-0.091527,15.8096,15.8096
308,-0.646842,0.28169,-0.386559,16.1841,16.1841
309,-0.606532,0.0845757,-0.285401,15.93,15.93
310,-0.566911,-0.134743,-0.331407,15.4294,15.4294
311,-0.129077,0.0834648,-0.681475,16.1168,16.1168
312,0.350979,0.298074,-1.14951,17.1922,17.1922
313,0.76181,0.374231,-1.47968,18.3039,18.3039
314,0.803269,0.404156,-1.6471,18.4056,18.4056
315,0.858672,0.417455,-1.60458,18.6488,18.6488
316,0.981767,0.222467,-1.36956,18.7846,18.7846
317,0.999853,-0.0990341,-1.10706,18.4328,18.4328
318,1.0062,0.112062,-0.882322,19.0575,19.0575
319,0.969361,0.300699,-0.690139,19.518,19.518
320,0.893343,0.445376,-0.540206,19.7657,19.7657
321,1.00885,-0.0754287,-0.409181,19.2728,19.2728
322,0.769198,-0.301238,-0.443637,18.031,18.031
323,0.686759,-0.255002,-0.341326,17.9916,17.9916
324,0.606072,-0.2001,-0.396061,17.7554,17.7554
325,0.518083,-0.128115,-0.469089,17.52,17.52
326,0.80456,-0.128531,-0.206413,18.7831,18.7831
327,0.973131,-0.0681459,-0.0463943,19.7112,19.7112
328,0.999882,0.0193264,-0.0260025,19.9886,19.9886
329,0.739113,0.319278,-0.407531,19.1592,19.1592
330,0.819945,0.407711,-0.422921,19.5904,19.5904
331,0.888134,0.403809,-0.529148,19.664,19.664
332,0.94074,0.342128,-0.695485,19.5055,19.5055
333,0.828725,0.582727,-0.845778,19.5709,19.5709
334,0.666861,0.760803,-1.02366,19.4266,19.4266
335,0.463303,0.839512,-1.10007,19.0647,19.0647
336,0.230208,0.799526,-1.05571,18.4244,18.4244
337,0.0659726,0.846946,-0.878827,18.41,18.41
338,-0.946658,0.09215,-0.156387,15.7546,15.7546
339,-0.222906,-0.0924065,-0.738021,15.4737,15.4737
340,0.945126,0.118573,-1.85688,18.1303,18.1303
341,1.00538,0.00459166,-1.92924,18.0921,18.0921
342,0.93508,-0.144991,-1.84273,17.5931,17.5931
343,-0.290885,-0.862632,-0.851411,13.8621,13.8621
344,-0.933061,0.236622,-1.3146,14.5052,14.5052
345,-0.626996,0.586605,-1.38613,15.9117,15.9117
346,-0.102247,0.521957,-1.0702,16.8634,16.8634
347,0.465323,0.206272,-0.529134,17.9647,17.9647
348,0.140424,0.233966,-0.825704,16.8597,16.8597
349,-0.633731,-0.399465,-1.47514,13.2753,13.2753
350,0.965218,0.240271,-0.455665,19.6539,19.6539
351,-0.650988,0.715324,-1.27349,16.4084,16.4084
352,-0.954004,1.99512e-05,-1.64436,13.5503,13.5503
353,-0.473697,-0.32673,-1.44627,13.7274,13.7274
354,-0.954428,-0.0980479,-1.0621,13.8898,13.8898
355,-0.611232,-0.167975,-0.677464,14.7309,14.7309
356,0.41345,-0.747449,-1.08662,15.4867,15.4867
357,0.807378,0.346237,-1.57561,18.3215,18.3215
358,-0.75185,-0.323848,-0.298472,14.8522,14.8522
359,-0.323083,0.875488,-0.964633,17.7381,17.7381
360,0.661803,-0.674096,-0.610353,16.9228,16.9228
361,-0.831489,-0.187486,-1.92177,13.0538,13.0538
362,0.734208,-0.479368,-0.311028,17.8517,17.8517
363,0.445782,0.550997,-0.692259,18.5635,18.5635
364,-0.763472,0.352938,-0.511812,16.0237,16.0237
365,-0.738194,0.193721,-0.347394,15.9035,15.9035
366,0.890483,0.264269,-0.431973,19.4835,19.4835
367,0.205911,0.937756,-1.09668,18.8057,18.8057
368,-0.947153,0.0166959,-0.238081,15.4213,15.4213
369,-0.273708,0.451736,-1.43313,16.0162,16.0162
370,0.742237,-0.616403,-1.33586,16.4961,16.4961
371,0.947118,-0.235249,-1.6952,17.5681,17.5681
372,0.698376,0.597514,-0.877687,19.1834,19.1834
373,-0.384015,-0.225946,-1.67492,13.9087,13.9087
374,-0.942017,0.0868126,-1.379,14.025,14.025
375,-0.278277,0.123488,-1.05902,15.4722,15.4722
376,0.787507,0.249639,-1.99196,17.7944,17.7944
377,-0.921569,-0.116584,-0.659682,14.4337,14.4337
378,0.968316,-0.295953,-1.56359,17.6335,17.6335
379,-0.367788,0.850491,-1.32425,17.2553,17.2553
380,-0.311928,-0.534859,-1.47232,13.6242,13.6242
381,0.938315,0.0362242,-0.293044,19.3853,19.3853
382,-0.764242,0.0672772,-2.00416,13.7324,13.7324
383,0.051169,-0.0602784,-1.19076,15.5989,15.5989
384,0.372169,0.510479,-0.767133,18.1835,18.1835
385,-0.547077,-0.625031,-1.35849,13.1256,13.1256
386,1.03774,0.17064,-0.967289,19.2094,19.2094
387,-0.761897,0.503535,-0.981314,15.8554,15.8554
388,-0.344133,-0.573171,-0.848732,14.1957,14.1957
389,1.0054,-0.0134786,-2.09255,17.9796,17.9796
390,0.358388,-0.560595,-1.39344,15.2993,15.2993
391,-0.695853,-0.554755,-0.782541,13.7093,13.7093
392,-0.731646,0.475152,-1.35829,15.4348,15.4348
393,0.690681,0.508894,-0.566545,19.2672,19.2672
394,0.872004,-0.198799,-0.293362,18.7549,18.7549
395,-0.548542,0.0312144,-1.67226,14.2104,14.2104
396,-0.583383,-0.15762,-1.66666,13.7072,13.7072
397,-0.628756,-0.322969,-1.60972,13.3185,13.3185
398,-0.847121,0.0493825,-1.86668,13.6562,13.6562
399,-0.478979,-0.0557847,-1.52436,14.2379,14.2379
400,0.223395,-0.680893,-0.900803,15.254,15.254
401,0.869047,-0.627747,-0.922503,17.3241,17.3241
402,0.990546,-0.446749,-1.24505,17.7272,17.7272
403,1.07518,-0.207796,-1.58211,18.1847,18.1847
404,1.11703,-0.0258358,-1.83747,18.5231,18.5231
405,0.508415,-0.348494,-1.26034,16.2029,16.2029
406,-0.625573,-0.577099,-0.680001,13.9379,13.9379
407,-0.660148,0.485447,-1.33236,15.5883,15.5883
408,-0.606158,0.604719,-1.16936,16.1934,16.1934
409,-0.572004,0.663645,-0.950321,16.6562,16.6562
410,-0.276742,0.848979,-1.01215,17.6706,17.6706
411,0.0697762,0.796956,-0.941622,18.1869,18.1869
412,0.429909,0.537315,-0.665349,18.5174,18.5174
413,0.54345,0.466421,-0.743574,18.5375,18.5375
414,0.792807,0.170391,-0.431039,18.9724,18.9724
415,0.990506,-0.0541943,-0.230924,19.499,19.499
416,1.12121,-0.118789,-0.192604,19.9281,19.9281
417,1.17162,-0.00559308,-0.155094,20.3638,20.3638
418,1.13947,0.206178,-0.305092,20.4108,20.4108
419,1.02461,0.4643,-0.510518,20.288,20.288
420,0.611501,0.873735,-0.920654,19.7193,19.7193
421,0.0469213,0.985848,-1.05286,18.6964,18.6964
422,-0.392953,0.79937,-0.991167,17.3349,17.3349
423,-0.689694,0.422309,-0.943655,15.7479,15.7479
424,-0.746026,0.0860568,-0.939108,14.7623,14.7623
425,-0.710836,-0.249899,-0.896051,14.1042,14.1042
426,-0.561812,-0.548684,-0.878207,13.8027,13.8027
427,-0.629109,-0.455097,-0.979975,13.7223,13.7223
428,-0.677229,-0.359496,-1.08002,13.7034,13.7034
429,-0.487556,-0.639843,-0.912531,13.7341,13.7341
430,-0.216336,-0.783836,-0.867379,14.1057,14.1057
431,0.365253,-0.801431,-1.07367,15.2872,15.2872
432,0.893942,-0.530705,-1.42637,17.0954,17.0954
433,1.18967,-0.12134,-1.71434,18.7219,18.7219
434,1.23006,-0.00058914,-1.62793,19.1544,19.1544
435,1.21083,0.17031,-1.52734,19.46,19.46
436,1.21763,0.16226,-1.34715,19.5902,19.5902
437,1.22343,0.127069,-1.11606,19.7191,19.7191
438,1.23177,-0.000252798,-0.920507,19.6893,19.6893
439,1.21907,-0.127944,-0.746596,19.5936,19.5936
440,1.18838,-0.235845,-0.593008,19.4708,19.4708
441,1.22531,-0.00651798,-0.477837,20.1286,20.1286
442,1.20423,0.185712,-0.383872,20.5132,20.5132
443,0.956645,0.642264,-0.674863,20.3174,20.3174
444,0.51313,0.964024,-0.929684,19.7557,19.7557
445,-0.00853399,0.943773,-0.886876,18.5969,18.5969
446,0.560751,0.939307,-0.95037,19.7741,19.7741
447,1.02025,0.553952,-0.63969,20.3426,20.3426
448,1.20542,0.19494,-0.313862,20.6281,20.6281
449,1.21676,-0.0647974,-0.131419,20.4774,20.4774
450,1.05907,-0.107691,-0.17973,19.7346,19.7346
451,1.01124,-0.0999472,-0.238851,19.4837,19.4837
452,0.961868,-0.0966372,-0.283644,19.2472,19.2472
453,1.00302,-0.298689,-0.296081,19.0569,19.0569
454,1.0498,-0.415397,-0.469703,18.8207,18.8207
455,1.18234,-0.257199,-0.501126,19.5262,19.5262
456,1.22625,0.00354859,-0.638105,19.9615,19.9615
457,1.18299,0.291438,-0.80546,20.1656,20.1656
458,1.19496,0.248575,-0.487544,20.4711,20.4711
459,1.20445,0.173305,-0.222006,20.7111,20.7111
460,1.2232,0.0741448,-0.153451,20.7038,20.7038
461,1.22812,0.0148329,-0.052269,20.7783,20.7783
462,1.22014,0.00102406,-0.00604275,20.7996,20.7996
463,1.21228,0.000659401,0.00360914,20.7846,20.7846
464,1.21122,-0.0114528,-0.0169012,20.7263,20.7263
465,1.10499,-0.0785562,-0.1488,20.0,20.0
466,0.880095,-0.093068,-0.359005,18.8619,18.8619
467,0.572596,-0.0611508,-0.659244,17.5468,17.5468
468,0.159239,-0.069512,-1.09503,15.9304,15.9304
469,-0.238307,-0.0557583,-1.49074,14.7162,14.7162
470,0.0472844,-0.367505,-1.12418,15.0572,15.0572
471,0.359401,-0.644763,-0.864932,15.7212,15.7212
472,0.660564,-0.758113,-0.767931,16.6109,16.6109
473,0.702599,-0.80227,-0.749676,16.7201,16.7201
474,0.740011,-0.799437,-0.760488,16.8376,16.8376
475,1.20984,-0.167091,-0.929757,19.3098,19.3098
476,1.02481,0.559731,-1.21334,19.8493,19.8493
477,1.16199,0.394479,-1.00395,20.1265,20.1265
478,1.22489,0.118274,-0.647072,20.1529,20.1529
479,1.20745,-0.115939,-0.336333,20.0602,20.0602
480,1.22245,0.108672,-0.727073,20.0394,20.0394
481,1.15481,0.369166,-1.19403,19.8878,19.8878
482,1.13117,0.366135,-1.36553,19.6656,19.6656
483,1.10657,0.357341,-1.48316,19.4733,19.4733
484,1.23002,-0.021407,-1.47267,19.2127,19.2127
485,1.06439,-0.500806,-1.24023,17.948,17.948
486,0.320125,-0.966677,-0.956931,15.084,15.084
487,-0.475094,-0.593928,-1.27548,13.3979,13.3979
488,-0.729018,0.10548,-1.68249,14.1093,14.1093
489,0.227699,-0.969008,-0.858238,14.9447,14.9447
490,1.2188,0.0976943,-1.4191,19.4205,19.4205
491,0.00365059,0.22199,-0.622089,16.7887,16.7887
492,1.13172,0.383873,-1.42172,19.6705,19.6705
493,0.823449,-0.731592,-0.80468,17.1591,17.1591
494,1.18425,-0.257432,-0.695099,19.3047,19.3047
495,1.1932,0.329434,-0.957409,20.1447,20.1447
496,1.12771,0.385946,-1.28672,19.7528,19.7528
497,1.04896,0.477749,-1.35677,19.6267,19.6267
498,0.950169,0.53104,-1.38903,19.3879,19.3879
499,1.07928,-0.527739,-0.776428,18.4131,18.4131
500,-0.0794312,-0.412734,-1.26638,14.5373,14.5373
501,-0.71678,-0.0566903,-1.84806,13.593,13.593
502,-0.621549,-0.178071,-1.68732,13.5807,13.5807
503,-0.30978,-0.0458323,-1.56489,14.5379,14.5379
504,0.14717,0.254703,-1.11259,16.6221,16.6221
505,0.630109,0.526854,-0.681603,19.0051,19.0051
506,0.0839088,0.735635,-0.895479,18.0626,18.0626
507,-0.407909,0.682524,-1.11299,16.7958,16.7958
508,0.0841188,-0.98642,-0.987784,14.3841,14.3841
509,1.11399,0.329269,-1.56748,19.3861,19.3861
510,-0.649875,0.0650669,-0.125383,16.1252,16.1252
511,-0.506915,0.0972785,-0.278878,16.1174,16.1174
512,0.451529,0.498469,-1.20005,17.9317,17.9317
513,0.30471,0.532891,-0.953152,17.8843,17.8843
514,0.149945,0.509829,-0.817458,17.6092,17.6092
515,0.0360925,0.639826,-0.721883,17.86,17.86
516,-0.0747889,0.728688,-0.669511,17.987,17.987
517,-0.18113,0.78274,-0.651023,17.9979,17.9979
518,0.11847,0.989838,-0.888785,19.0042,19.0042
519,0.439623,0.90602,-0.82758,19.4771,19.4771
520,0.741984,0.542241,-0.515156,19.5664,19.5664
521,1.22558,0.0706639,0.0466668,21.0275,21.0275
522,1.01956,0.25346,-0.192506,20.2347,20.2347
523,1.21016,-0.0138688,-0.0159838,20.7197,20.7197
524,1.18694,0.185171,-0.215194,20.6762,20.6762
525,1.00767,0.460351,-0.477051,20.2608,20.2608
526,0.683617,0.726918,-0.753716,19.6325,19.6325
527,0.286721,0.881945,-0.984194,18.8898,18.8898
528,0.260545,0.899656,-0.963624,18.9112,18.9112
529,0.240288,0.894301,-0.972892,18.8399,18.8399
530,-0.544349,0.568774,-0.695707,16.6924,16.6924
531,-0.678906,-0.131385,-0.113697,15.6902,15.6902
532,-0.054701,0.231817,-0.61839,16.6988,16.6988
533,-0.140332,0.372651,-0.605313,16.9097,16.9097
534,-0.227349,0.484706,-0.564134,17.1168,17.1168
535,-0.0544538,0.777648,-0.767165,18.0689,18.0689
536,0.135168,0.966822,-0.919216,18.925,18.925
537,0.186261,0.932421,-0.99156,18.8394,18.8394
538,0.237523,0.924972,-1.00706,18.9081,18.9081
539,0.288839,0.914129,-1.02548,18.9666,18.9666
540,0.401618,0.951947,-0.95065,19.4239,19.4239
541,0.514354,0.950649,-0.940231,19.7034,19.7034
542,0.430774,0.874017,-1.04033,19.1492,19.1492
543,0.340778,0.671471,-1.02438,18.3051,18.3051
